s2g	s2gp	s2chr	s2gi	s1g	s1gp	s1chr	s1gi	s1tot	s2tot	n	fishp	padj	scol	sxchr	clg
206	EA36210	112955313	chr1	379	CEP83	2767931	chrm30	4494	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
207	EA36003	113235507	chr1	380	NAA10	2814411	chrm30	4495	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
208	EA39247	113350715	chr1	381	CCDC77	4656844	chrm30	4513	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
209	EA35758	113821573	chr1	382	YARS2	8169479	chrm30	4537	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
210	EA37290	113920777	chr1	383	DNM1L	8137037	chrm30	4536	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
211	EA38997	116706907	chr1	384	SARS1	9870212	chrm30	4573	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
212	EA38290	116762632	chr1	385	OTUD5	9939909	chrm30	4576	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
213	EA37804	116818767	chr1	386	SELENOO	9909000	chrm30	4575	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
214	EA35958	116944758	chr1	387	STRIP1	9885970	chrm30	4574	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
215	EA39443	117357225	chr1	388	LOC116947482	3861279	chrm30	4506	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
216	EA37787	117357915	chr1	389	FAM50A	2256337	chrm30	4492	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
217	EA36135	118008469	chr1	390	LOC116947451	2540743	chrm30	4493	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
218	EA36911	119140623	chr1	395	CADPS	1602155	chrm30	4482	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
219	EA38262	120156021	chr1	396	LOC116947426	898836	chrm30	4478	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
220	EA36328	120349548	chr1	397	LOC116947424	870773	chrm30	4477	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
221	EA39658	120357889	chr1	398	PSMA5	1068998	chrm30	4480	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
222	EA37193	120426331	chr1	399	LOC116947427	1051164	chrm30	4479	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
223	EA37424	120550230	chr1	400	IP6K1	644811	chrm30	4476	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
224	EA38080	120782938	chr1	401	LOC116947416	455732	chrm30	4473	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
225	EA38870	120922536	chr1	402	TBC1D30	366896	chrm30	4472	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
226	EA37865	121594133	chr1	403	LOC116947489	4154239	chrm30	4510	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
227	EA39335	121635099	chr1	404	LOC116947490	4127991	chrm30	4509	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
228	EA38113	121883818	chr1	406	DLD	3954839	chrm30	4507	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
229	EA38572	122027496	chr1	407	CDC123	9073331	chrm30	4557	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
230	EA39101	122181158	chr1	408	QRICH1	9834159	chrm30	4572	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
231	EA38190	122446121	chr1	409	CXXC1	9763222	chrm30	4570	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
232	EA36190	122553799	chr1	410	LOC116947590	9794236	chrm30	4571	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
233	EA24104	134803098	chr1	445	ASB13	8386316	chrm30	4539	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
234	EA23457	134983410	chr1	446	TAF3	8453502	chrm30	4541	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
235	EA23958	134986093	chr1	447	TIMMDC1	8451995	chrm30	4540	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
236	EA22749	135540162	chr1	448	LOC116947551	8555276	chrm30	4542	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
237	EA21873	135664320	chr1	449	CPM	2094616	chrm30	4488	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
238	EA21809	135853482	chr1	450	LOC116947619	12546077	chrm30	4586	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
239	EA21846	136129530	chr1	451	LOC116947621	12566773	chrm30	4587	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
240	EA22168	136655251	chr1	452	LOC116947622	12724019	chrm30	4588	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
241	EA22623	137742005	chr1	453	LOC116947624	12942891	chrm30	4589	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
242	EA21723	138263536	chr1	454	LOC116947459	2854603	chrm30	4496	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
243	EA23333	139181331	chr1	456	LOC116947493	4419088	chrm30	4512	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
244	EA23390	139214320	chr1	457	SUMF1	4331971	chrm30	4511	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
245	EA22504	139263841	chr1	458	ZMYND10	251140	chrm30	4471	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
246	EA24394	139409571	chr1	459	TBK1	213578	chrm30	4470	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
247	EA23827	139480610	chr1	460	WASL	143218	chrm30	4469	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
248	EA23979	139744164	chr1	461	LOC116947571	9086453	chrm30	4558	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
249	EA21728	139857452	chr1	462	UPF2	9130908	chrm30	4559	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
250	EA23552	139977131	chr1	463	LOC116947575	9219205	chrm30	4560	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
251	EA23993	140317748	chr1	464	LOC116947576	9336570	chrm30	4561	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
252	EA23101	140504710	chr1	465	TPRKB	9553708	chrm30	4566	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
253	EA24012	140504960	chr1	466	LOC116947582	9553473	chrm30	4565	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
254	EA22978	140698436	chr1	467	CELSR2	9432876	chrm30	4564	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
255	EA22855	141184899	chr1	468	NCKIPSD	9375170	chrm30	4563	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
256	EA24184	141255666	chr1	469	LOC116947577	9354940	chrm30	4562	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
257	EA22453	141313930	chr1	470	GTSE1	9563202	chrm30	4567	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
258	EA24022	141592540	chr1	471	LOC116947585	9637660	chrm30	4568	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
259	EA23054	143211083	chr1	472	TAFA5	9759352	chrm30	4569	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
260	EA22012	166342660	chr1	547	ING3	2064172	chrm30	4486	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
261	EA23582	166502704	chr1	549	KCND1	10726917	chrm30	4578	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
262	EA22099	167645725	chr1	550	IRAK4	2077363	chrm30	4487	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
263	EA23022	167786116	chr1	551	LOC116947437	2029992	chrm30	4485	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
264	EA24206	168455668	chr1	553	RAB29	7376552	chrm30	4527	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
265	EA22386	168596937	chr1	554	HCFC1	7316165	chrm30	4526	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
266	EA22948	168597328	chr1	555	LOC116947525	7310549	chrm30	4525	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
267	EA23994	172659316	chr1	574	UBA1	1926379	chrm30	4484	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
268	EA22800	172767318	chr1	575	LOC116947433	1831001	chrm30	4483	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
269	EA24422	173072501	chr1	576	LOC116947429	1092862	chrm30	4481	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
270	EA21660	173194192	chr1	577	LOC116947401	3780789	chrm30	4504	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
271	EA22390	173348276	chr1	578	TBC1D25	3714149	chrm30	4503	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
272	EA23652	173365123	chr1	579	LOC116947446	2248749	chrm30	4491	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
273	EA21637	173426832	chr1	580	TMEM128	3291411	chrm30	4502	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
274	EA22414	174280241	chr1	583	ECHS1	3276184	chrm30	4501	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
275	EA24095	174291410	chr1	584	LOC116947467	3269246	chrm30	4500	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
276	EA21719	174347135	chr1	585	LOC116947466	3223850	chrm30	4499	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
277	EA23524	174385313	chr1	586	SFXN2	3150981	chrm30	4498	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
278	EA22176	174604232	chr1	587	HASPIN	3086697	chrm30	4497	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
279	EA23905	175044420	chr1	588	LOC116947418	640250	chrm30	4475	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
280	EA22643	176735768	chr1	589	THG1L	13254128	chrm30	4592	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
281	EA23426	178293196	chr1	590	LOC116947417	546722	chrm30	4474	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
282	EA23413	179238725	chr1	592	PQBP1	10375891	chrm30	4577	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
283	EA22292	181667622	chr1	593	C30H1orf194	2175302	chrm30	4490	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
284	EA23210	182142684	chr1	594	PARP3	2134752	chrm30	4489	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
285	EA23118	182559321	chr1	595	LOC116947618	12505262	chrm30	4585	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
286	EA23112	182630741	chr1	596	LOC116947404	12175664	chrm30	4583	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
287	EA22894	182861838	chr1	597	LOC103091698	11763514	chrm30	4582	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
288	EA22534	183540428	chr1	598	LOC116947615	11759609	chrm30	4581	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
289	EA23547	183721998	chr1	599	LOC116947613	11524665	chrm30	4580	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
290	EA24268	183856578	chr1	600	LOC116947609	11418399	chrm30	4579	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
291	EA22327	192392785	chr1	602	BICD1	8277016	chrm30	4538	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
292	EA23747	192871471	chr1	603	LOC116947498	4892180	chrm30	4515	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
293	EA24337	193317484	chr1	604	LOC116947501	5114530	chrm30	4516	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
294	EA22101	193389164	chr1	605	KLHL12	5211682	chrm30	4518	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
295	EA23014	198390232	chr1	612	RBBP5	8131846	chrm30	4535	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
296	EA24028	198420892	chr1	613	LOC116947540	8102071	chrm30	4534	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
297	EA22438	198426577	chr1	614	PPP4R2	8096270	chrm30	4533	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
298	EA22044	198671639	chr1	615	LOC116947515	6389468	chrm30	4524	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
299	EA23990	198917779	chr1	616	LOC116947514	6243334	chrm30	4523	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
300	EA21647	199640346	chr1	618	LOC116947511	5738219	chrm30	4522	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
301	EA23955	199777702	chr1	619	LOC116947402	5560688	chrm30	4521	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
302	EA21740	200041176	chr1	621	HDHD5	5273524	chrm30	4520	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
303	EA22702	200610012	chr1	622	LOC116947506	5226846	chrm30	4519	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
304	EA22103	200659112	chr1	623	LOC116947503	5179501	chrm30	4517	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
305	EA23834	204360271	chr1	626	LOC103091720	8822706	chrm30	4547	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
306	EA22425	204360610	chr1	627	NUP210	8831894	chrm30	4548	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
307	EA22087	204593532	chr1	628	INTS13	8893642	chrm30	4549	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
308	EA22624	204651046	chr1	629	LOC116947562	8909207	chrm30	4550	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
309	EA23445	204697685	chr1	630	LOC116947554	8570753	chrm30	4544	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
310	EA21817	204882594	chr1	631	LOC116947553	8641019	chrm30	4545	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	NA	NA
311	EA21752	204905668	chr1	632	YOD1	8643042	chrm30	4546	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
312	EA21908	205673628	chr1	634	KIN	8556092	chrm30	4543	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
313	EA22755	205750640	chr1	635	LOC116947569	9014202	chrm30	4556	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
314	EA22520	205889252	chr1	636	MED20	8953279	chrm30	4554	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
315	EA23651	205889280	chr1	637	SNRPF	8953297	chrm30	4555	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
316	EA22485	205990362	chr1	638	CHCHD4	8944525	chrm30	4553	125	587	116	2.51275607515989e-129	1.75139098438645e-126	S	chrm30	E
317	EA23882	170452285	chr1	557	WDR36	9707982	chrm26	4682	110	587	1	0.999458768201734	1	NS	NA	NA
318	EA36452	15365311	chr1	55	LOC116947843	8059206	chrm31	4813	164	587	1	0.999986037392114	1	NS	chrm31	A
319	EA37716	9761309	chr1	33	LOC116948295	2033089	chrm33	4972	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
320	EA37291	9921016	chr1	34	VPS54	4876577	chrm33	4996	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
321	EA39666	9980006	chr1	35	DMAC2L	5034549	chrm33	4998	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
322	EA36657	9993733	chr1	36	L2HGDH	5034395	chrm33	4997	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
323	EA36677	10192961	chr1	37	LOC116948424	7312433	chrm33	5036	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
324	EA39355	10302984	chr1	38	LOC116948362	5766753	chrm33	5004	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
325	EA37109	10369063	chr1	39	TRMT112	5885220	chrm33	5008	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
326	EA39424	10375475	chr1	40	LOC116948434	7505319	chrm33	5041	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
327	EA37242	10493695	chr1	41	LOC116948350	5284038	chrm33	5000	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
328	EA36571	11016043	chr1	44	VTI1B	8395621	chrm33	5045	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
329	EA37120	11194138	chr1	45	LOC116948447	8342872	chrm33	5044	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
330	EA35745	11450994	chr1	46	TMEM160	5099074	chrm33	4999	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
331	EA37250	13140216	chr1	48	LOC116948445	8248385	chrm33	5043	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
332	EA39752	13377356	chr1	49	LOC116948429	7473881	chrm33	5040	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
333	EA37855	13377962	chr1	50	ZNF106	7473367	chrm33	5039	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
334	EA37044	13684003	chr1	51	CEBPZOS	7240360	chrm33	5035	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
335	EA36220	15558690	chr1	56	MTIF2	3036920	chrm33	4982	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
336	EA39214	15826584	chr1	57	LOC116948426	7406019	chrm33	5038	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
337	EA37888	16062923	chr1	58	SYVN1	3140276	chrm33	4984	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
338	EA38456	16186689	chr1	59	NOP53	10617127	chrm33	5075	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
339	EA38270	16325845	chr1	60	LOC116948495	10700069	chrm33	5076	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
340	EA37483	16549542	chr1	61	SPTBN5	7168792	chrm33	5034	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
341	EA38862	17025024	chr1	62	LOC116948339	4633174	chrm33	4995	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
342	EA37816	17516607	chr1	63	LOC116948337	4377456	chrm33	4994	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
343	EA38546	18260845	chr1	64	LOC116948335	4176571	chrm33	4992	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
344	EA36216	18412004	chr1	65	LOC116948334	4065456	chrm33	4991	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
345	EA39242	18420406	chr1	66	LOC116948333	4034045	chrm33	4990	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
346	EA37265	18688854	chr1	67	LOC116948332	3953007	chrm33	4989	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
347	EA36437	19125912	chr1	68	NUF2	3771900	chrm33	4988	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
348	EA39031	19369856	chr1	69	C33H19orf54	3676208	chrm33	4987	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
349	EA38774	21273570	chr1	76	HEATR5B	11872488	chrm33	5081	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
350	EA36699	67425505	chr1	228	LOC116948440	7893334	chrm33	5042	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
351	EA36091	67770330	chr1	229	LOC116948274	747230	chrm33	4966	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
352	EA38364	67976891	chr1	230	MRPL14	670348	chrm33	4965	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
353	EA39508	68015609	chr1	231	LOC116948271	670212	chrm33	4964	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
354	EA37319	69081925	chr1	232	PPP2R3C	475633	chrm33	4963	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
355	EA38092	69305170	chr1	233	LMF1	2110759	chrm33	4975	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
356	EA38331	69540346	chr1	234	FRMD6	2473355	chrm33	4981	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
357	EA37813	73518277	chr1	237	LOC116948499	11465025	chrm33	5077	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
358	EA36364	73762573	chr1	238	PSMD8	11664209	chrm33	5078	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
359	EA39673	73765094	chr1	239	LOC116948505	11664387	chrm33	5079	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
360	EA35987	73853643	chr1	240	LOC116948526	12896688	chrm33	5088	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
361	EA37103	74202233	chr1	241	GGPS1	2258475	chrm33	4978	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
362	EA38276	74332589	chr1	242	TBCE	2247095	chrm33	4977	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
363	EA39461	74509384	chr1	243	B3GALNT2	2211969	chrm33	4976	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
364	EA38327	74572127	chr1	244	LOC116948266	418957	chrm33	4962	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
365	EA37305	74684478	chr1	246	PEX13	7154356	chrm33	5032	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
366	EA38313	74837395	chr1	247	VIPAS39	8395642	chrm33	5046	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
367	EA38951	75190306	chr1	248	L3HYPDH	8449681	chrm33	5048	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
368	EA35689	77450878	chr1	249	NEK9	9188175	chrm33	5049	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
369	EA37471	77628627	chr1	250	TMED10	9207339	chrm33	5050	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
370	EA38843	77803305	chr1	251	LOC116948458	9253856	chrm33	5051	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
371	EA39518	78021842	chr1	252	LOC116948254	6893668	chrm33	5022	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
372	EA38136	78311828	chr1	253	DICER1	6976406	chrm33	5023	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
373	EA36949	78772698	chr1	254	LOC116948396	6804756	chrm33	5021	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
374	EA38905	78947526	chr1	255	LOC116948403	7028783	chrm33	5024	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
375	EA38348	79565133	chr1	257	LOC116948393	6733737	chrm33	5020	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
376	EA36300	81315539	chr1	259	BRF1	5572478	chrm33	5002	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	chrm33	A
377	EA38918	81411094	chr1	260	LOC116948358	5606253	chrm33	5003	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
378	EA39780	81611549	chr1	261	LOC116948365	5836659	chrm33	5007	131	587	113	3.29805682836973e-117	2.2987456093737e-114	S	NA	NA
