s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
RECK	17118077	chrm2	423	ENSLOCG00000010656	30046180	LG9	2511
GARS1	18752603	chrm2	445	ENSLOCG00000009688	25478589	LG9	2476
DHX30	19782795	chrm2	461	ENSLOCG00000010283	28496990	LG9	2499
WNT9A	20949830	chrm2	468	ENSLOCG00000009215	21023393	LG9	2456
LOC116949150	21208325	chrm2	472	ENSLOCG00000010799	30883814	LG9	2519
MALRD1	21300436	chrm2	473	ENSLOCG00000010809	31016163	LG9	2520
KBTBD2	22164570	chrm2	474	ENSLOCG00000012888	47434594	LG9	2625
OTUD1	22415132	chrm2	477	ENSLOCG00000003243	3055303	LG9	2315
LOC116949327	22418790	chrm2	478	ENSLOCG00000003208	3053268	LG9	2314
LOC116950794	22469018	chrm2	479	ENSLOCG00000003186	3004558	LG9	2313
LOC116949331	22484021	chrm2	480	ENSLOCG00000011763	35866245	LG9	2566
ACAD11	22640652	chrm2	483	ENSLOCG00000011586	34803082	LG9	2554
LOC116949424	22864104	chrm2	487	ENSLOCG00000008668	19328887	LG9	2436
LOC116949709	24619341	chrm2	500	ENSLOCG00000009503	23985400	LG9	2470
OTULIN	24872010	chrm2	503	ENSLOCG00000011294	33436960	LG9	2544
LOC116950149	25113991	chrm2	510	ENSLOCG00000012376	40631880	LG9	2598
CCDC13	25394072	chrm2	517	ENSLOCG00000009427	23128854	LG9	2467
LOC116950629	25889012	chrm2	523	ENSLOCG00000012747	44160653	LG9	2619
CFAP46	19495083	chrm2	459	ENSLOCG00000007359	11641100	LG5	2803
LOC116950696	26022211	chrm2	525	ENSLOCG00000016929	46296202	LG8	4093
LOC116950738	26240302	chrm2	526	ENSLOCG00000016369	33275205	LG8	3989
SOAT1	16452159	chrm2	419	ENSLOCG00000009767	23812989	LG10	4367
DUS3L	1946308	chrm2	314	ENSLOCG00000010531	36063992	LG11	4970
LOC116944830	2688119	chrm2	317	ENSLOCG00000004967	13720154	LG11	4734
MINDY3	3353617	chrm2	320	ENSLOCG00000010478	35540168	LG11	4967
VPS50	4106817	chrm2	322	ENSLOCG00000010759	36839585	LG11	4984
ULK4	5691691	chrm2	330	ENSLOCG00000001346	1233120	LG11	4634
SUSD5	5849508	chrm2	331	ENSLOCG00000002694	3738350	LG11	4672
CRTAP	5890975	chrm2	332	ENSLOCG00000002668	3692489	LG11	4670
NT5C3A	5930810	chrm2	333	ENSLOCG00000002600	3661456	LG11	4669
KRIT1	9705693	chrm2	355	ENSLOCG00000010622	36559306	LG11	4976
LOC116945965	9746677	chrm2	357	ENSLOCG00000010601	36530101	LG11	4975
AKAP9	9836517	chrm2	358	ENSLOCG00000010582	36441862	LG11	4974
MALSU1	10785532	chrm2	360	ENSLOCG00000011592	40439116	LG11	5028
FRRS1L	11271284	chrm2	370	ENSLOCG00000005200	15326208	LG11	4740
TMEM245	11291958	chrm2	371	ENSLOCG00000005216	15338966	LG11	4741
UPP1	11611564	chrm2	377	ENSLOCG00000010218	34900585	LG11	4951
LOC116946844	11926549	chrm2	381	ENSLOCG00000004794	13238905	LG11	4728
LOC116946899	12213929	chrm2	384	ENSLOCG00000010373	35279932	LG11	4961
PSMA2	13789272	chrm2	391	ENSLOCG00000009306	31035864	LG11	4898
LOC116947581	15011091	chrm2	412	ENSLOCG00000001668	1991362	LG11	4644
LOC116947759	15899079	chrm2	417	ENSLOCG00000006099	17888400	LG11	4768
ELP2	16739184	chrm2	421	ENSLOCG00000007202	22065978	LG11	4802
GALNT15	17150817	chrm2	424	ENSLOCG00000007174	21577918	LG11	4800
ANKRD28	17223449	chrm2	425	ENSLOCG00000006030	17774875	LG11	4765
TBC1D5	17279892	chrm2	428	ENSLOCG00000006501	19092497	LG11	4778
HACL1	17343556	chrm2	430	ENSLOCG00000006085	17856296	LG11	4767
BTD	17420238	chrm2	432	ENSLOCG00000006069	17852042	LG11	4766
LOC116944283	17903712	chrm2	436	ENSLOCG00000011275	39135168	LG11	5016
CRPPA	17983141	chrm2	437	ENSLOCG00000011281	39235403	LG11	5017
SOSTDC1	18020663	chrm2	438	ENSLOCG00000011289	39250499	LG11	5018
LOC116948356	18134073	chrm2	439	ENSLOCG00000010966	37459071	LG11	4995
LOC103091701	18173062	chrm2	440	ENSLOCG00000011012	37689151	LG11	4999
LOC116948411	18675998	chrm2	443	ENSLOCG00000010489	35542353	LG11	4968
LOC116948697	19315201	chrm2	455	ENSLOCG00000010346	35219895	LG11	4958
LOC116948854	20000972	chrm2	463	ENSLOCG00000010363	35272582	LG11	4960
LOC116949407	22799628	chrm2	486	ENSLOCG00000006818	20445843	LG11	4785
LOC116949444	23224493	chrm2	488	ENSLOCG00000005350	15827551	LG11	4746
TBRG4	23704781	chrm2	492	ENSLOCG00000005721	16446683	LG11	4756
LOC116944363	24502262	chrm2	494	ENSLOCG00000011213	38708486	LG11	5011
EFCAB1	24539950	chrm2	495	ENSLOCG00000010700	36689113	LG11	4981
LOC116949675	24541774	chrm2	496	ENSLOCG00000010423	35354892	LG11	4964
RPP38	24557035	chrm2	497	ENSLOCG00000018347	35338702	LG11	4963
GOLGA4	24992260	chrm2	506	ENSLOCG00000004917	13392793	LG11	4732
METTL6	25354543	chrm2	515	ENSLOCG00000001835	2088983	LG11	4647
LOC116950546	25716449	chrm2	518	ENSLOCG00000010436	35417439	LG11	4965
CAPN7	25760608	chrm2	520	ENSLOCG00000001789	2029138	LG11	4645
DPY19L1	25781942	chrm2	521	ENSLOCG00000002508	3449491	LG11	4666
PDE11A	1871939	chrm2	312	ENSLOCG00000006915	15158096	LG12	5513
LOC116944809	2408872	chrm2	315	ENSLOCG00000004529	8379290	LG12	5456
LOC116944842	3072505	chrm2	318	ENSLOCG00000004485	7913125	LG12	5455
LOC116945034	4410209	chrm2	324	ENSLOCG00000009954	24799781	LG12	5651
LOC116945353	6573503	chrm2	335	ENSLOCG00000004320	7329503	LG12	5449
LOC116945532	7236047	chrm2	338	ENSLOCG00000002019	3642012	LG12	5388
CFAP65	7318162	chrm2	340	ENSLOCG00000010951	32177868	LG12	5690
LOC116945605	7577309	chrm2	341	ENSLOCG00000010869	31738440	LG12	5685
LOC116945641	7940129	chrm2	343	ENSLOCG00000003172	5947839	LG12	5423
DPP10	8716565	chrm2	346	ENSLOCG00000002992	5592398	LG12	5420
LSS	9746473	chrm2	356	ENSLOCG00000008883	19198597	LG12	5591
LOC116946148	10350464	chrm2	359	ENSLOCG00000008549	18534194	LG12	5576
NDUFB3	10833962	chrm2	363	ENSLOCG00000009855	24200340	LG12	5647
LOC116946475	11210018	chrm2	369	ENSLOCG00000001886	3457603	LG12	5384
MAP3K19	11426691	chrm2	374	ENSLOCG00000001750	3132851	LG12	5379
LOC116946583	11584856	chrm2	376	ENSLOCG00000002028	3767122	LG12	5389
CLASP1	11727725	chrm2	378	ENSLOCG00000002082	3999150	LG12	5390
LOC116946776	11876889	chrm2	379	ENSLOCG00000001641	3035568	LG12	5376
ZRANB3	11880758	chrm2	380	ENSLOCG00000001673	3054001	LG12	5377
LOC116946867	12031695	chrm2	382	ENSLOCG00000007779	16676324	LG12	5540
GPBAR1	13053502	chrm2	385	ENSLOCG00000009139	20299396	LG12	5609
GMPPA	13145426	chrm2	387	ENSLOCG00000000759	296974	LG12	5362
LMLN	13811484	chrm2	392	ENSLOCG00000002877	5016478	LG12	5414
ADAT3	14142215	chrm2	393	ENSLOCG00000017833	18983937	LG12	5587
ANKAR	14167342	chrm2	394	ENSLOCG00000008769	18955857	LG12	5585
MFSD6	14319405	chrm2	397	ENSLOCG00000009915	24561575	LG12	5649
USP37	14402509	chrm2	399	ENSLOCG00000008918	19241648	LG12	5594
ERCC3	14405040	chrm2	400	ENSLOCG00000010907	32003038	LG12	5686
XRCC5	14493072	chrm2	402	ENSLOCG00000009725	23738776	LG12	5639
COL6A2	14982899	chrm2	410	ENSLOCG00000009684	23632042	LG12	5637
COL6A1	15010997	chrm2	411	ENSLOCG00000009665	23511105	LG12	5636
LOC116947712	15672220	chrm2	414	ENSLOCG00000017840	26460216	LG12	5661
RBM45	15772035	chrm2	415	ENSLOCG00000006862	15138269	LG12	5511
SLC15A2	16733266	chrm2	420	ENSLOCG00000002320	4121037	LG12	5398
CRYBA2	17089360	chrm2	422	ENSLOCG00000005419	11020432	LG12	5478
SF3B1	17243936	chrm2	426	ENSLOCG00000003899	6761679	LG12	5436
LOC116948178	17260415	chrm2	427	ENSLOCG00000003970	6802178	LG12	5439
PGAP1	17455370	chrm2	433	ENSLOCG00000005267	10773894	LG12	5472
PIKFYVE	17546128	chrm2	434	ENSLOCG00000003875	6681913	LG12	5435
LCMT2	17689895	chrm2	435	ENSLOCG00000004108	7093118	LG12	5443
LOC116948377	18363932	chrm2	441	ENSLOCG00000007673	16558110	LG12	5537
SRI	18671989	chrm2	442	ENSLOCG00000008441	18381949	LG12	5574
NUP35	18704899	chrm2	444	ENSLOCG00000006726	14611392	LG12	5508
FTCD	19256879	chrm2	454	ENSLOCG00000008855	19177437	LG12	5590
FASTKD2	19344538	chrm2	456	ENSLOCG00000010389	27277712	LG12	5665
MDH1B	19344630	chrm2	457	ENSLOCG00000010397	27278001	LG12	5666
LOC116948965	20321076	chrm2	464	ENSLOCG00000007809	16753187	LG12	5541
CNPPD1	21002719	chrm2	469	ENSLOCG00000011010	32396806	LG12	5692
LOC116949302	22358518	chrm2	475	ENSLOCG00000009793	23888022	LG12	5643
RIF1	22524111	chrm2	482	ENSLOCG00000002657	4736289	LG12	5405
LOC116949380	22686686	chrm2	484	ENSLOCG00000004865	9511033	LG12	5463
LOC116949393	22690426	chrm2	485	ENSLOCG00000004845	9496865	LG12	5462
LOC116949450	23276569	chrm2	489	ENSLOCG00000005862	12256155	LG12	5488
LOC116944346	23415030	chrm2	490	ENSLOCG00000005773	12157339	LG12	5487
LOC116949518	23548170	chrm2	491	ENSLOCG00000017828	11596209	LG12	5484
LOC116949701	24561152	chrm2	498	ENSLOCG00000003268	6201374	LG12	5428
LOC116949748	24803705	chrm2	502	ENSLOCG00000003430	6323460	LG12	5432
LOC116949965	24933177	chrm2	504	ENSLOCG00000008295	17671231	LG12	5565
CERKL	24951411	chrm2	505	ENSLOCG00000006533	14271146	LG12	5502
DYTN	25065374	chrm2	508	ENSLOCG00000010790	31287444	LG12	5680
LOC116950144	25101854	chrm2	509	ENSLOCG00000010587	30627222	LG12	5673
USP40	25169480	chrm2	511	ENSLOCG00000010114	25940863	LG12	5655
LOC116950193	25334318	chrm2	512	ENSLOCG00000009200	20499121	LG12	5612
DARS1	25342847	chrm2	513	ENSLOCG00000000902	382663	LG12	5365
EAF1	25354466	chrm2	514	ENSLOCG00000002255	4082998	LG12	5396
TSN	25366516	chrm2	516	ENSLOCG00000002191	4028463	LG12	5393
LOC116950621	25828091	chrm2	522	ENSLOCG00000005117	10599469	LG12	5467
VWA8	9573024	chrm2	354	ENSLOCG00000005831	15572995	LG17	5812
CFAP251	25057570	chrm2	507	ENSLOCG00000005265	7114303	LG20	7703
LOC116948641	19159216	chrm2	452	ENSLOCG00000001575	3024580	LG25	7831
TBCEL	19002997	chrm2	451	ENSLOCG00000001752	1001072	LG26	7970
LOC116944762	1909752	chrm2	313	ENSLOCG00000001439	570821	LG22	8113
LOC116944703	1708467	chrm2	311	ENSLOCG00000013403	8865533	LG15	8385
LOC116944959	4103338	chrm2	321	ENSLOCG00000017511	629195	LG15	8296
PSMD3	4270861	chrm2	323	ENSLOCG00000012886	6183751	LG15	8362
LOC116945086	4731862	chrm2	326	ENSLOCG00000011662	1166043	LG15	8299
LOC103091685	4857121	chrm2	327	ENSLOCG00000013111	7303364	LG15	8374
LOC116945111	5059754	chrm2	328	ENSLOCG00000013118	7341376	LG15	8375
LOC116945501	6911115	chrm2	337	ENSLOCG00000017520	6237228	LG15	8363
LOC116945838	9500602	chrm2	353	ENSLOCG00000011341	47657	LG15	8286
SNF8	10785754	chrm2	361	ENSLOCG00000013493	9394777	LG15	8392
UBE2Z	10809201	chrm2	362	ENSLOCG00000013488	9375798	LG15	8391
LOC116947076	13683108	chrm2	390	ENSLOCG00000013084	7159330	LG15	8372
LOC116947276	14374204	chrm2	398	ENSLOCG00000011522	609696	LG15	8294
MLX	14430516	chrm2	401	ENSLOCG00000012453	4555309	LG15	8339
PSMC3IP	14513181	chrm2	403	ENSLOCG00000012441	4539208	LG15	8338
TUBG1	14541398	chrm2	405	ENSLOCG00000012432	4523246	LG15	8337
LOC116947546	14878843	chrm2	408	ENSLOCG00000011535	613016	LG15	8295
LOC116948211	17393439	chrm2	431	ENSLOCG00000012486	4636237	LG15	8342
DNHD1	18812911	chrm2	446	ENSLOCG00000013786	10512867	LG15	8407
RDM1	19231980	chrm2	453	ENSLOCG00000013179	7586450	LG15	8376
LOC116948818	19834691	chrm2	462	ENSLOCG00000013228	7786495	LG15	8379
MYO1D	20513836	chrm2	465	ENSLOCG00000012936	6438924	LG15	8364
LOC116948980	20662622	chrm2	466	ENSLOCG00000017971	6542796	LG15	8365
TMEM98	21081299	chrm2	470	ENSLOCG00000011552	664857	LG15	8298
NEBL	21132594	chrm2	471	ENSLOCG00000012831	5992617	LG15	8360
MRPL45	22404903	chrm2	476	ENSLOCG00000013748	10359390	LG15	8404
CISD3	22519844	chrm2	481	ENSLOCG00000013685	10160702	LG15	8400
VAT1	23737983	chrm2	493	ENSLOCG00000011410	292691	LG15	8290
RPL19	24569974	chrm2	499	ENSLOCG00000012805	5841584	LG15	8359
CDC27	24749277	chrm2	501	ENSLOCG00000013232	7822538	LG15	8380
LOC116950657	25938734	chrm2	524	ENSLOCG00000012492	4712358	LG15	8343
LOC116948533	18931608	chrm2	448	ENSLOCG00000004779	6851837	LG19	8504
RABAC1	18997873	chrm2	450	ENSLOCG00000004589	1888598	LG24	8557
MICU3	9672284	chrm3	638	ENSLOCG00000013949	71372147	LG4	496
CTSO	9686306	chrm3	639	ENSLOCG00000008229	21241403	LG4	162
VPS37A	9845997	chrm3	641	ENSLOCG00000013932	71288067	LG4	494
NFXL1	9996914	chrm3	643	ENSLOCG00000012003	50634713	LG4	352
GUF1	9997846	chrm3	644	ENSLOCG00000012397	56747525	LG4	384
TMEM33	10420708	chrm3	647	ENSLOCG00000012912	62178125	LG4	420
DCTD	10432646	chrm3	649	ENSLOCG00000013678	69624202	LG4	473
FGG	10503727	chrm3	650	ENSLOCG00000008358	21599893	LG4	168
INTS12	14505767	chrm3	688	ENSLOCG00000012622	59818527	LG4	395
AADAT	14721414	chrm3	692	ENSLOCG00000012761	60683670	LG4	404
LOC116954614	14764050	chrm3	694	ENSLOCG00000008605	22628320	LG4	177
LOC116954649	14819534	chrm3	696	ENSLOCG00000008841	23956940	LG4	186
RPS3A	15330030	chrm3	706	ENSLOCG00000008617	22670019	LG4	178
MFSD8	15749857	chrm3	714	ENSLOCG00000010695	43331177	LG4	273
CFAP97	17883728	chrm3	747	ENSLOCG00000013777	70133174	LG4	479
ZAR1L	17959740	chrm3	749	ENSLOCG00000014077	72413493	LG4	508
CCDC96	19547909	chrm3	776	ENSLOCG00000018036	36983802	LG4	246
TRMT11	49761	chrm3	529	ENSLOCG00000016519	37974688	LG1	870
HBS1L	452614	chrm3	534	ENSLOCG00000016221	26986774	LG1	782
MSRA	1940191	chrm3	541	ENSLOCG00000015881	17380709	LG1	707
IFT172	2101169	chrm3	543	ENSLOCG00000015878	17302846	LG1	706
LOC116951355	2245050	chrm3	548	ENSLOCG00000017216	63462580	LG1	1089
ACP1	2556842	chrm3	549	ENSLOCG00000017231	64669649	LG1	1099
PTRHD1	6647042	chrm3	599	ENSLOCG00000015890	17675051	LG1	710
CENPO	6647733	chrm3	600	ENSLOCG00000015889	17675050	LG1	709
MARCKSL1	8081969	chrm3	612	ENSLOCG00000016978	55206326	LG1	1004
LOC116958470	8584217	chrm3	617	ENSLOCG00000015826	15922509	LG1	699
FTSJ1	8925787	chrm3	622	ENSLOCG00000015688	13220539	LG1	671
PINX1	9170357	chrm3	625	ENSLOCG00000016761	45794229	LG1	932
RP1L1	9286251	chrm3	627	ENSLOCG00000016756	45696207	LG1	931
CAD	9322427	chrm3	628	ENSLOCG00000015871	17292676	LG1	705
MEP1A	9482248	chrm3	633	ENSLOCG00000016489	37021461	LG1	864
LOC116953565	10884650	chrm3	654	ENSLOCG00000017881	66553484	LG1	1116
DDX1	11344005	chrm3	656	ENSLOCG00000016473	36226124	LG1	860
CCN2	11434107	chrm3	659	ENSLOCG00000017020	56316809	LG1	1018
TTC32	12075511	chrm3	666	ENSLOCG00000017191	62297815	LG1	1074
PBK	12423594	chrm3	667	ENSLOCG00000015839	16218536	LG1	701
ELP3	12423810	chrm3	668	ENSLOCG00000015972	19478340	LG1	730
RPS7	16736499	chrm3	728	ENSLOCG00000017211	63240578	LG1	1084
GCKR	16908542	chrm3	730	ENSLOCG00000016748	45522640	LG1	930
SELENOI	24018003	chrm3	827	ENSLOCG00000016178	25766031	LG1	767
MAPRE3	24029232	chrm3	828	ENSLOCG00000016310	28886679	LG1	806
DNMT3A	24107900	chrm3	829	ENSLOCG00000016317	29313567	LG1	807
TEX15	6974807	chrm3	603	ENSLOCG00000010784	43276715	LG2	1448
LOC116958139	9707351	chrm3	640	ENSLOCG00000004104	10600611	LG2	1219
RAD1	15103331	chrm3	699	ENSLOCG00000011768	49024503	LG2	1503
ILRUN	2735689	chrm3	555	ENSLOCG00000009988	26096253	LG3	1932
LOC116951950	3587099	chrm3	572	ENSLOCG00000000838	236445	LG3	1704
SNRPE	4380078	chrm3	581	ENSLOCG00000011927	34314700	LG3	1995
LOC116952139	4481173	chrm3	582	ENSLOCG00000010682	29557967	LG3	1961
LOC116952262	5018902	chrm3	586	ENSLOCG00000012014	34690605	LG3	1997
MPI	9450910	chrm3	632	ENSLOCG00000014939	54612295	LG3	2251
POMP	10420779	chrm3	648	ENSLOCG00000001993	1674673	LG3	1727
SGCG	15156681	chrm3	700	ENSLOCG00000001705	1225353	LG3	1721
TM2D3	15257251	chrm3	702	ENSLOCG00000014600	51676712	LG3	2208
PIGB	15295862	chrm3	704	ENSLOCG00000013454	41024193	LG3	2078
LOC116955320	16314341	chrm3	722	ENSLOCG00000004600	6037573	LG3	1777
LOC116955349	16354250	chrm3	723	ENSLOCG00000001392	705410	LG3	1715
LAMTOR1	17974198	chrm3	750	ENSLOCG00000007824	12683174	LG3	1858
LOC116957827	24784812	chrm3	832	ENSLOCG00000014181	44977340	LG3	2159
LOC116951202	1681004	chrm3	539	ENSLOCG00000004859	6909188	LG9	2352
LOC116951268	2041472	chrm3	542	ENSLOCG00000004895	7052893	LG9	2353
SLC35B3	3004705	chrm3	559	ENSLOCG00000013210	49989234	LG9	2647
LOC116951678	3021096	chrm3	561	ENSLOCG00000013243	50207548	LG9	2651
LOC116951968	3642990	chrm3	575	ENSLOCG00000010018	27266981	LG9	2487
TTC39C	8366577	chrm3	614	ENSLOCG00000006521	13325458	LG9	2390
LOC116958432	8524133	chrm3	615	ENSLOCG00000006462	13182729	LG9	2389
TGS1	8550766	chrm3	616	ENSLOCG00000005492	8879539	LG9	2368
LOC116953131	9428277	chrm3	631	ENSLOCG00000004781	6796391	LG9	2350
LOC103091821	11228745	chrm3	655	ENSLOCG00000011270	33335914	LG9	2542
LOC116958178	11686969	chrm3	662	ENSLOCG00000013145	49402340	LG9	2644
XRCC2	16122578	chrm3	716	ENSLOCG00000012562	42524119	LG9	2609
LOC116953352	10153526	chrm3	646	ENSLOCG00000004840	6557044	LG5	2725
NUBPL	3623071	chrm3	574	ENSLOCG00000009552	5215121	LG7	3284
ZC4H2	14329868	chrm3	687	ENSLOCG00000014627	40219877	LG7	3591
C3HXorf56	15789584	chrm3	715	ENSLOCG00000014705	40885251	LG7	3597
LOC116955448	16677830	chrm3	726	ENSLOCG00000011351	10225978	LG7	3377
ANKRD9	17692357	chrm3	745	ENSLOCG00000009816	6204893	LG7	3296
LOC116955945	17904946	chrm3	748	ENSLOCG00000013663	21271223	LG7	3522
LOC116951736	3063689	chrm3	563	ENSLOCG00000016752	42843034	LG8	4068
ANKS1A	3136971	chrm3	564	ENSLOCG00000015145	1627903	LG8	3701
TMTC1	3175629	chrm3	566	ENSLOCG00000015106	1113955	LG8	3696
PPP1R12A	3695469	chrm3	577	ENSLOCG00000016288	30423455	LG8	3976
PAWR	3817062	chrm3	578	ENSLOCG00000016287	30262595	LG8	3975
SYT1	4274870	chrm3	579	ENSLOCG00000016283	30045940	LG8	3974
CSRP2	4516853	chrm3	583	ENSLOCG00000016278	29292037	LG8	3973
PYROXD1	4528754	chrm3	584	ENSLOCG00000015395	6348395	LG8	3753
TMTC3	4725034	chrm3	585	ENSLOCG00000016362	32963665	LG8	3988
TMEM263	5351271	chrm3	589	ENSLOCG00000015268	3805320	LG8	3728
POLR3B	5351314	chrm3	590	ENSLOCG00000015249	3673147	LG8	3726
CELF2	5755469	chrm3	592	ENSLOCG00000015690	14174688	LG8	3815
LOC116952500	5973136	chrm3	594	ENSLOCG00000016770	43748635	LG8	4071
LOC116952531	6027674	chrm3	595	ENSLOCG00000016334	31942183	LG8	3983
C2CD5	6243396	chrm3	597	ENSLOCG00000016894	45629052	LG8	4090
FGFR1OP2	6442604	chrm3	598	ENSLOCG00000015212	3103570	LG8	3719
NDUFA9	8750421	chrm3	620	ENSLOCG00000016659	40906956	LG8	4046
FRS2	9526627	chrm3	635	ENSLOCG00000016194	26948885	LG8	3952
LOC116953204	9617936	chrm3	636	ENSLOCG00000017913	27015319	LG8	3954
LOC116958230	17091134	chrm3	738	ENSLOCG00000016217	27253725	LG8	3958
RAB3IL1	17130394	chrm3	739	ENSLOCG00000016204	27072166	LG8	3955
LOC116955776	17310131	chrm3	743	ENSLOCG00000016190	26896598	LG8	3950
HSD17B7	3008285	chrm3	560	ENSLOCG00000007122	10758578	LG10	4287
LOC116952718	6736107	chrm3	602	ENSLOCG00000012720	36154992	LG10	4511
LOC116952793	7035946	chrm3	606	ENSLOCG00000012201	33025645	LG10	4471
LOC116954040	12600793	chrm3	671	ENSLOCG00000012771	36459950	LG10	4515
LOC103091769	12930907	chrm3	675	ENSLOCG00000012498	35248758	LG10	4495
LOC116954096	13298450	chrm3	676	ENSLOCG00000017760	37805237	LG10	4541
LOC116954120	13499588	chrm3	677	ENSLOCG00000013047	37677100	LG10	4538
NPLOC4	13669364	chrm3	679	ENSLOCG00000013007	37622380	LG10	4534
LOC116954191	13859556	chrm3	680	ENSLOCG00000011207	30183799	LG10	4444
LOC116954199	13929599	chrm3	681	ENSLOCG00000011227	30235019	LG10	4446
NDEL1	13975065	chrm3	683	ENSLOCG00000013196	38616798	LG10	4554
LOC116955398	16559539	chrm3	724	ENSLOCG00000012138	32318375	LG10	4469
LOC116955997	17997131	chrm3	753	ENSLOCG00000012299	34288509	LG10	4482
LOC116956103	18797958	chrm3	759	ENSLOCG00000013142	38284560	LG10	4549
LOC116956211	19002491	chrm3	762	ENSLOCG00000013203	38710750	LG10	4555
DDX17	19092423	chrm3	764	ENSLOCG00000013534	40353201	LG10	4583
CACNG1	19141084	chrm3	766	ENSLOCG00000013628	40726459	LG10	4589
LOC116956357	19313261	chrm3	772	ENSLOCG00000012307	34351066	LG10	4483
LOC116958257	19607949	chrm3	778	ENSLOCG00000012952	37510228	LG10	4530
LOC116956494	19631926	chrm3	779	ENSLOCG00000012934	37500107	LG10	4529
LOC116956533	19861963	chrm3	780	ENSLOCG00000012924	37380294	LG10	4528
RPTOR	19955087	chrm3	781	ENSLOCG00000013425	39891807	LG10	4574
LOC116958276	20195449	chrm3	788	ENSLOCG00000012253	33638375	LG10	4478
GAA	20233216	chrm3	789	ENSLOCG00000013866	41846113	LG10	4609
LOC116956740	20489299	chrm3	793	ENSLOCG00000013884	41876111	LG10	4612
LOC116956775	20622663	chrm3	794	ENSLOCG00000012591	35841683	LG10	4504
ASPSCR1	20628130	chrm3	795	ENSLOCG00000012603	35847793	LG10	4505
LOC116957279	22225079	chrm3	811	ENSLOCG00000012267	34058132	LG10	4480
LOC116958298	22808784	chrm3	814	ENSLOCG00000012260	33650676	LG10	4479
LOC116957883	25007366	chrm3	834	ENSLOCG00000012847	37230072	LG10	4523
LOC116957907	25404668	chrm3	835	ENSLOCG00000013269	38851129	LG10	4558
EIF3H	26397	chrm3	527	ENSLOCG00000003303	5723681	LG11	4692
LOC116950948	367995	chrm3	532	ENSLOCG00000003157	5152633	LG11	4687
LOC116951175	1433740	chrm3	537	ENSLOCG00000018338	29197343	LG11	4877
LOC116953153	9515875	chrm3	634	ENSLOCG00000009079	30157574	LG11	4885
LOC116953516	10827737	chrm3	652	ENSLOCG00000007963	24891909	LG11	4831
LOC116953651	11390446	chrm3	658	ENSLOCG00000009125	30308682	LG11	4887
LOC116953673	11512531	chrm3	660	ENSLOCG00000009108	30256629	LG11	4886
LOC116953892	12062837	chrm3	664	ENSLOCG00000009730	32951507	LG11	4919
DEPTOR	23936554	chrm3	826	ENSLOCG00000009183	30390895	LG11	4890
GNL2	137951	chrm3	530	ENSLOCG00000005925	11965717	LG6	5153
SMIM12	782191	chrm3	535	ENSLOCG00000018272	2111217	LG6	5059
BSDC1	1776476	chrm3	540	ENSLOCG00000002577	3546250	LG6	5080
LOC116951284	2122429	chrm3	544	ENSLOCG00000005362	10101000	LG6	5142
LOC116951311	2157198	chrm3	546	ENSLOCG00000004843	9001736	LG6	5133
LOC116951344	2201342	chrm3	547	ENSLOCG00000004812	8968940	LG6	5132
NCDN	3063448	chrm3	562	ENSLOCG00000000757	139389	LG6	5046
INS	5473936	chrm3	591	ENSLOCG00000009901	23633920	LG6	5248
LOC116953000	7894657	chrm3	609	ENSLOCG00000003375	5603702	LG6	5100
RPA2	7944038	chrm3	610	ENSLOCG00000003082	4688060	LG6	5090
SLC30A2	7968711	chrm3	611	ENSLOCG00000004764	8922543	LG6	5131
EIF3I	8690446	chrm3	618	ENSLOCG00000002433	3245132	LG6	5078
TMEM234	8694721	chrm3	619	ENSLOCG00000002415	3244032	LG6	5077
GEMIN5	9857995	chrm3	642	ENSLOCG00000012402	39284446	LG6	5348
LOC116953336	10067921	chrm3	645	ENSLOCG00000009856	23510775	LG6	5246
MRPL22	14754922	chrm3	693	ENSLOCG00000012398	39283870	LG6	5347
HARS1	15340714	chrm3	707	ENSLOCG00000011198	31293293	LG6	5295
PDGFRL	15364547	chrm3	708	ENSLOCG00000011745	34917204	LG6	5315
NUDCD2	15390497	chrm3	709	ENSLOCG00000010683	28518750	LG6	5277
LARS1	15392272	chrm3	710	ENSLOCG00000010442	27697432	LG6	5268
MRNIP	15451273	chrm3	711	ENSLOCG00000011470	32649296	LG6	5303
SQSTM1	15461966	chrm3	712	ENSLOCG00000011462	32638604	LG6	5302
ZCCHC10	15747126	chrm3	713	ENSLOCG00000010604	28370851	LG6	5274
LOC116955497	16773084	chrm3	729	ENSLOCG00000005054	9496740	LG6	5135
LOC116955611	16971069	chrm3	734	ENSLOCG00000004211	7628702	LG6	5119
LOC116955765	17261337	chrm3	742	ENSLOCG00000007943	16227671	LG6	5195
LOC116955790	17323713	chrm3	744	ENSLOCG00000011473	32670980	LG6	5304
SRA1	17987618	chrm3	751	ENSLOCG00000011051	30828819	LG6	5287
RPS19BP1	2562944	chrm3	550	ENSLOCG00000011136	33211796	LG12	5696
DNAL4	6658660	chrm3	601	ENSLOCG00000017847	34516006	LG12	5712
LOC116953856	11714732	chrm3	663	ENSLOCG00000011419	34283222	LG12	5710
RPSA	13974688	chrm3	682	ENSLOCG00000012032	36121960	LG12	5733
SLC25A38	13990391	chrm3	684	ENSLOCG00000012029	36115028	LG12	5732
DLGAP5	18339062	chrm3	755	ENSLOCG00000011388	34225484	LG12	5706
