s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC116949461	23342645	chrm2	457	ENSGALG00000033179	55933771	2	1364
LOC116949498	23520755	chrm2	458	ENSGALG00000013135	83873117	2	1463
TBRG4	23704781	chrm2	460	ENSGALG00000038102	4081289	2	1059
EFCAB1	24539950	chrm2	461	ENSGALG00000009473	22683834	2	1167
LOC116949675	24541774	chrm2	462	ENSGALG00000008791	20585984	2	1148
RPP38	24557035	chrm2	463	ENSGALG00000008794	20619955	2	1149
LOC116949709	24619341	chrm2	466	ENSGALG00000005657	4245111	2	1061
OTULIN	24872010	chrm2	468	ENSGALG00000012965	76306131	2	1436
GOLGA4	24992260	chrm2	471	ENSGALG00000041114	48948151	2	1335
LOC116950161	25142445	chrm2	475	ENSGALG00000006542	9621260	2	1091
EAF1	25354466	chrm2	479	ENSGALG00000033379	41350778	2	1275
METTL6	25354543	chrm2	480	ENSGALG00000040665	41350204	2	1274
CCDC13	25394072	chrm2	482	ENSGALG00000005303	2136868	2	1041
LOC116950301	25473539	chrm2	483	ENSGALG00000032534	2346313	2	1043
LOC116950546	25716449	chrm2	484	ENSGALG00000008764	20492484	2	1147
CAPN7	25760608	chrm2	486	ENSGALG00000041731	41464606	2	1277
DPY19L1	25781942	chrm2	487	ENSGALG00000038978	47233381	2	1323
LOC116950629	25889012	chrm2	489	ENSGALG00000013212	88684785	2	1487
LOC116948512	18940899	chrm2	423	ENSGALG00000011111	40465340	3	2094
ANAPC4	17309995	chrm2	408	ENSGALG00000014378	73495834	4	2926
UGCG	19405245	chrm2	431	ENSGALG00000015682	66484239	Z	3381
LOC116944525	539577	chrm2	289	ENSGALG00000003904	4833602	7	4021
PDE11A	1871939	chrm2	291	ENSGALG00000042374	15549637	7	4109
LOC116944842	3072505	chrm2	297	ENSGALG00000003472	4153279	7	4013
LOC116945034	4410209	chrm2	304	ENSGALG00000030419	7856152	7	4046
MPP7	5384758	chrm2	307	ENSGALG00000008398	11537572	7	4073
LOC116945290	6227528	chrm2	313	ENSGALG00000008501	12266169	7	4083
LOC116945353	6573503	chrm2	314	ENSGALG00000008494	12222849	7	4082
LOC116945532	7236047	chrm2	316	ENSGALG00000028770	25563773	7	4216
CFAP65	7318162	chrm2	318	ENSGALG00000034212	22324051	7	4181
LOC116945633	7739779	chrm2	321	ENSGALG00000042389	28518094	7	4251
LOC116945641	7940129	chrm2	322	ENSGALG00000028046	28841367	7	4252
DPP10	8716565	chrm2	325	ENSGALG00000012156	29372124	7	4255
LSS	9746473	chrm2	334	ENSGALG00000006198	6923292	7	4042
LOC116946148	10350464	chrm2	338	ENSGALG00000030032	21299422	7	4163
LOC116946228	10816252	chrm2	342	ENSGALG00000020869	11371116	7	4068
NDUFB3	10833962	chrm2	343	ENSGALG00000008239	11394045	7	4069
LOC116946240	10840715	chrm2	344	ENSGALG00000008240	11400645	7	4070
LOC116946382	10996343	chrm2	346	ENSGALG00000004045	5522177	7	4027
LOC116946475	11210018	chrm2	348	ENSGALG00000011592	25228578	7	4213
LOC116946485	11231570	chrm2	349	ENSGALG00000011605	25427553	7	4214
MAP3K19	11426691	chrm2	353	ENSGALG00000028457	30497261	7	4263
LOC116946583	11584856	chrm2	355	ENSGALG00000011630	25779537	7	4217
CLASP1	11727725	chrm2	357	ENSGALG00000011645	26225483	7	4219
ZRANB3	11880758	chrm2	358	ENSGALG00000012223	30553147	7	4265
LOC116946867	12031695	chrm2	360	ENSGALG00000009569	18072746	7	4138
GMPPA	13145426	chrm2	363	ENSGALG00000002417	22137553	7	4172
LMLN	13811484	chrm2	370	ENSGALG00000012067	28216993	7	4240
MFSD6	14319405	chrm2	375	ENSGALG00000041884	173251	7	3997
USP37	14402509	chrm2	376	ENSGALG00000011427	22503352	7	4193
ERCC3	14405040	chrm2	377	ENSGALG00000011515	23626749	7	4209
XRCC5	14493072	chrm2	380	ENSGALG00000011492	23539803	7	4206
LOC116947400	14681286	chrm2	383	ENSGALG00000011328	22212055	7	4177
LOC116947393	14703112	chrm2	384	ENSGALG00000032915	22076939	7	4171
COL6A2	14982899	chrm2	388	ENSGALG00000039216	6782466	7	4038
COL6A1	15010997	chrm2	389	ENSGALG00000005974	6741230	7	4037
LOC116947581	15011091	chrm2	390	ENSGALG00000003923	4846503	7	4022
LOC116947712	15672220	chrm2	393	ENSGALG00000034973	11682383	7	4075
RBM45	15772035	chrm2	394	ENSGALG00000009202	15541507	7	4108
SLC15A2	16733266	chrm2	399	ENSGALG00000011671	26391056	7	4224
CRYBA2	17089360	chrm2	401	ENSGALG00000011354	22350253	7	4182
SF3B1	17243936	chrm2	405	ENSGALG00000008038	10205119	7	4055
LOC116948178	17260415	chrm2	406	ENSGALG00000008128	10239858	7	4058
PGAP1	17455370	chrm2	411	ENSGALG00000030789	10056518	7	4054
PIKFYVE	17546128	chrm2	412	ENSGALG00000008842	13813673	7	4096
NUP35	18704899	chrm2	419	ENSGALG00000002689	2257089	7	4006
FTCD	19256879	chrm2	427	ENSGALG00000006131	6820174	7	4039
FASTKD2	19344538	chrm2	429	ENSGALG00000008529	12390798	7	4084
MDH1B	19344630	chrm2	430	ENSGALG00000008548	12390868	7	4085
LOC116948796	19571959	chrm2	432	ENSGALG00000004196	5843614	7	4029
LOC116948965	20321076	chrm2	436	ENSGALG00000009583	18183928	7	4139
WNT6	20864644	chrm2	438	ENSGALG00000011358	22410862	7	4185
CNPPD1	21002719	chrm2	441	ENSGALG00000011343	22253720	7	4180
RIF1	22524111	chrm2	453	ENSGALG00000012484	35143825	7	4281
LOC116949393	22690426	chrm2	455	ENSGALG00000003980	5114779	7	4025
LOC116949518	23548170	chrm2	459	ENSGALG00000037378	35628125	7	4284
LOC116949701	24561152	chrm2	464	ENSGALG00000012112	28385331	7	4247
LOC116949965	24933177	chrm2	469	ENSGALG00000010971	19787165	7	4157
CERKL	24951411	chrm2	470	ENSGALG00000008910	14306196	7	4101
DYTN	25065374	chrm2	473	ENSGALG00000008562	12404840	7	4086
LOC116950144	25101854	chrm2	474	ENSGALG00000011306	22175002	7	4175
USP40	25169480	chrm2	476	ENSGALG00000004228	5903679	7	4030
LOC116950193	25334318	chrm2	477	ENSGALG00000041013	22607292	7	4201
DARS1	25342847	chrm2	478	ENSGALG00000012355	30721164	7	4268
TSN	25366516	chrm2	481	ENSGALG00000011652	26247146	7	4221
LOC116950621	25828091	chrm2	488	ENSGALG00000028174	8205649	7	4050
SOAT1	16452159	chrm2	398	ENSGALG00000004205	6573472	8	4678
LOC116947092	13730887	chrm2	367	ENSGALG00000006354	4930056	9	4944
LOC116949302	22358518	chrm2	448	ENSGALG00000006655	3763610	9	4924
CFAP251	25057570	chrm2	472	ENSGALG00000004365	5996364	15	6393
LOC116944762	1909752	chrm2	292	ENSGALG00000001049	844307	19	6894
LOC116944809	2408872	chrm2	294	ENSGALG00000031529	7047942	27	7145
LOC116944959	4103338	chrm2	301	ENSGALG00000041926	3752625	27	7080
PSMD3	4270861	chrm2	303	ENSGALG00000033162	7122028	27	7151
LOC116945086	4731862	chrm2	306	ENSGALG00000035950	5843100	27	7119
LOC116945838	9500602	chrm2	330	ENSGALG00000000461	4832150	27	7095
LOC116945987	9845849	chrm2	337	ENSGALG00000026518	5414247	27	7110
SNF8	10785754	chrm2	340	ENSGALG00000001309	6094181	27	7124
UBE2Z	10809201	chrm2	341	ENSGALG00000001315	6113729	27	7125
MLX	14430516	chrm2	378	ENSGALG00000003199	7786834	27	7169
PSMC3IP	14513181	chrm2	381	ENSGALG00000019741	7793494	27	7170
TUBG1	14541398	chrm2	382	ENSGALG00000030003	7802136	27	7172
RDM1	19231980	chrm2	426	ENSGALG00000000243	4034840	27	7089
LOC116948697	19315201	chrm2	428	ENSGALG00000035814	3631522	27	7075
LOC116948818	19834691	chrm2	434	ENSGALG00000000603	5290752	27	7107
MYO1D	20513836	chrm2	437	ENSGALG00000000674	3817961	27	7083
TMEM98	21081299	chrm2	442	ENSGALG00000031762	3984914	27	7088
MRPL45	22404903	chrm2	449	ENSGALG00000038109	6625585	27	7135
RPL19	24569974	chrm2	465	ENSGALG00000001658	6926455	27	7141
CDC27	24749277	chrm2	467	ENSGALG00000000596	5259679	27	7106
GRN	25742827	chrm2	485	ENSGALG00000033530	3978712	27	7087
LOC116950657	25938734	chrm2	490	ENSGALG00000003256	7749489	27	7166
LOC116944703	1708467	chrm2	290	ENSGALG00000043336	7735363	33	7261
RPS26	2604940	chrm2	295	ENSGALG00000032052	7062645	33	7242
MYG1	6876135	chrm2	315	ENSGALG00000037688	7351136	33	7256
LOC116947751	15863794	chrm2	395	ENSGALG00000038939	7426173	33	7258
WNT1	20893444	chrm2	439	ENSGALG00000043009	3422446	33	7194
TBCEL	19002997	chrm2	424	ENSGALG00000018819	3606579	24	7432
DUS3L	1946308	chrm2	293	ENSGALG00000001800	1663793	28	7774
LOC116948533	18931608	chrm2	422	ENSGALG00000014581	3672330	28	7829
CGGBP1	1021289	chrm3	502	ENSGALG00000015400	90034767	1	588
RPS19BP1	2562944	chrm3	515	ENSGALG00000029810	50591207	1	311
ANKS1A	3136971	chrm3	526	ENSGALG00000011549	47167938	1	265
TMTC1	3175629	chrm3	528	ENSGALG00000012956	59699832	1	402
TOMM70	3318384	chrm3	529	ENSGALG00000015285	86010298	1	570
ACP6	3332120	chrm3	530	ENSGALG00000015485	93817896	1	604
LOC116951950	3587099	chrm3	534	ENSGALG00000015693	99983467	1	614
TBC1D23	3643783	chrm3	538	ENSGALG00000015273	85946021	1	568
PPP1R12A	3695469	chrm3	539	ENSGALG00000010325	39767984	1	225
PAWR	3817062	chrm3	540	ENSGALG00000010320	39631576	1	224
SYT1	4274870	chrm3	541	ENSGALG00000041094	39190682	1	223
CSRP2	4516853	chrm3	545	ENSGALG00000029921	38328004	1	220
PYROXD1	4528754	chrm3	546	ENSGALG00000013173	65298235	1	433
TMTC3	4725034	chrm3	547	ENSGALG00000033106	42888362	1	236
LOC116952262	5018902	chrm3	548	ENSGALG00000009942	35415392	1	198
TMEM263	5351271	chrm3	552	ENSGALG00000012640	53648531	1	354
POLR3B	5351314	chrm3	553	ENSGALG00000012655	53878902	1	356
CELF2	5755469	chrm3	556	ENSGALG00000034590	6143110	1	39
ECHDC3	5833138	chrm3	557	ENSGALG00000006690	6699315	1	41
ABTB2	5952548	chrm3	558	ENSGALG00000039595	53545431	1	351
LOC116952531	6027674	chrm3	559	ENSGALG00000010992	41708448	1	231
C2CD5	6243396	chrm3	561	ENSGALG00000013210	66503372	1	439
FGFR1OP2	6442604	chrm3	562	ENSGALG00000014084	67983475	1	447
DNAL4	6658660	chrm3	565	ENSGALG00000043451	50795053	1	319
NDUFA9	8750421	chrm3	584	ENSGALG00000017282	73689597	1	486
FRS2	9526627	chrm3	596	ENSGALG00000009966	35566489	1	203
POMP	10420779	chrm3	608	ENSGALG00000017090	177134363	1	899
LOC116953494	10600449	chrm3	612	ENSGALG00000016602	125571189	1	721
POLDIP3	12457682	chrm3	632	ENSGALG00000011863	49183469	1	289
LOC116954016	12570249	chrm3	633	ENSGALG00000027665	50687741	1	316
DDX47	13477132	chrm3	640	ENSGALG00000011794	48200509	1	282
WBP11	13725579	chrm3	644	ENSGALG00000011745	48057323	1	279
WDR4	14849227	chrm3	661	ENSGALG00000016187	110902129	1	658
SGCG	15156681	chrm3	664	ENSGALG00000017122	179102539	1	914
LOC116954901	15271293	chrm3	667	ENSGALG00000016590	124490190	1	718
PDE9A	15302648	chrm3	669	ENSGALG00000016186	110824234	1	657
NIT2	16122688	chrm3	682	ENSGALG00000015275	85978410	1	569
LOC116955320	16314341	chrm3	686	ENSGALG00000019178	110421676	1	653
LOC116955349	16354250	chrm3	687	ENSGALG00000016144	110276844	1	652
LOC116958230	17091134	chrm3	700	ENSGALG00000010044	35937977	1	207
RAB3IL1	17130394	chrm3	702	ENSGALG00000009959	35681990	1	205
LOC116955776	17310131	chrm3	706	ENSGALG00000019355	35503178	1	200
DDX17	19092423	chrm3	725	ENSGALG00000037360	50877654	1	326
TMEM184B	19299803	chrm3	730	ENSGALG00000012272	50950319	1	327
PICK1	19376111	chrm3	732	ENSGALG00000041823	51030492	1	329
C3H22orf23	19390457	chrm3	733	ENSGALG00000012293	51071011	1	331
TAB1	19457060	chrm3	735	ENSGALG00000012150	50668685	1	315
ADSL	19533894	chrm3	736	ENSGALG00000012034	50106774	1	310
LOC116958257	19607949	chrm3	738	ENSGALG00000012522	51608163	1	338
LOC116956664	20259541	chrm3	750	ENSGALG00000041766	50835272	1	322
GTPBP1	20271243	chrm3	751	ENSGALG00000030783	50834079	1	321
SGSM3	20329930	chrm3	752	ENSGALG00000012033	50081111	1	309
DMC1	21144672	chrm3	762	ENSGALG00000012236	50865019	1	325
LOC116957170	21784163	chrm3	767	ENSGALG00000015519	98697579	1	611
LOC116957460	23310516	chrm3	779	ENSGALG00000043393	94975094	1	609
HSF2BP	23706043	chrm3	780	ENSGALG00000016202	111335748	1	662
EIF3H	26397	chrm3	492	ENSGALG00000040522	135499641	2	1718
LOC116950948	367995	chrm3	497	ENSGALG00000029983	131920640	2	1708
LOC116951175	1433740	chrm3	503	ENSGALG00000036497	58891801	2	1375
LOC116951202	1681004	chrm3	505	ENSGALG00000038385	114804765	2	1611
LOC116951268	2041472	chrm3	508	ENSGALG00000029435	114416525	2	1609
LOC116951284	2122429	chrm3	510	ENSGALG00000039774	113842566	2	1607
SLC35B3	3004705	chrm3	523	ENSGALG00000012778	64129119	2	1401
LOC116951968	3642990	chrm3	537	ENSGALG00000012886	67949987	2	1425
TTC39C	8366577	chrm3	578	ENSGALG00000015064	103247555	2	1559
LOC116958432	8524133	chrm3	579	ENSGALG00000015086	103359526	2	1560
TGS1	8550766	chrm3	580	ENSGALG00000015340	111084379	2	1588
LOC116958470	8584217	chrm3	581	ENSGALG00000005612	4126164	2	1060
LOC116953131	9428277	chrm3	592	ENSGALG00000041327	114973275	2	1613
LOC116958178	11686969	chrm3	622	ENSGALG00000012768	63211416	2	1400
LOC116953878	12047437	chrm3	624	ENSGALG00000036418	138151268	2	1738
LOC116953892	12062837	chrm3	625	ENSGALG00000036019	128294084	2	1688
LOC116953926	12253704	chrm3	628	ENSGALG00000031424	126817623	2	1679
RPSA	13974688	chrm3	647	ENSGALG00000035079	44300137	2	1302
SLC25A38	13990391	chrm3	649	ENSGALG00000041275	44314964	2	1303
SSNA1	14510532	chrm3	656	ENSGALG00000039186	15395222	2	1108
XRCC2	16122578	chrm3	681	ENSGALG00000026865	6857229	2	1079
DEPTOR	23936554	chrm3	783	ENSGALG00000043787	136698115	2	1725
LOC116958305	24234779	chrm3	787	ENSGALG00000015198	107248585	2	1572
MRPS28	24464104	chrm3	788	ENSGALG00000036749	120796159	2	1644
TRMT11	49761	chrm3	494	ENSGALG00000014831	59817269	3	2213
AGPAT5	323677	chrm3	496	ENSGALG00000016329	88528088	3	2364
MCPH1	449058	chrm3	498	ENSGALG00000016332	88679655	3	2365
HBS1L	452614	chrm3	499	ENSGALG00000013962	55846630	3	2189
LTV1	1669173	chrm3	504	ENSGALG00000013765	52401620	3	2172
MSRA	1940191	chrm3	507	ENSGALG00000028032	106426631	3	2464
IFT172	2101169	chrm3	509	ENSGALG00000016509	104340994	3	2424
LOC116951355	2245050	chrm3	513	ENSGALG00000016384	93120877	3	2378
ACP1	2556842	chrm3	514	ENSGALG00000016363	91915384	3	2372
PTRHD1	6647042	chrm3	563	ENSGALG00000016610	105463856	3	2457
CENPO	6647733	chrm3	564	ENSGALG00000016609	105463791	3	2456
LOC116953019	7945887	chrm3	574	ENSGALG00000013993	56889500	3	2196
MARCKSL1	8081969	chrm3	576	ENSGALG00000037726	64901566	3	2240
PINX1	9170357	chrm3	587	ENSGALG00000041139	106887182	3	2465
CAD	9322427	chrm3	589	ENSGALG00000016524	104490017	3	2433
MEP1A	9482248	chrm3	594	ENSGALG00000033033	109861618	3	2483
AIG1	10842983	chrm3	614	ENSGALG00000013780	52717340	3	2173
LOC103091821	11228745	chrm3	616	ENSGALG00000016462	99207483	3	2403
DDX1	11344005	chrm3	617	ENSGALG00000016461	98936283	3	2402
LOC116953651	11390446	chrm3	618	ENSGALG00000037587	57364433	3	2200
CCN2	11434107	chrm3	619	ENSGALG00000037402	57245587	3	2199
LOC116953797	11577798	chrm3	620	ENSGALG00000008552	16194665	3	1894
LOC116953813	11633775	chrm3	621	ENSGALG00000016321	88342283	3	2362
TTC32	12075511	chrm3	627	ENSGALG00000016476	101354281	3	2409
LOC116953935	12353771	chrm3	629	ENSGALG00000016361	91783324	3	2370
PBK	12423594	chrm3	630	ENSGALG00000016582	105111719	3	2447
ELP3	12423810	chrm3	631	ENSGALG00000016624	105792887	3	2459
RPS7	16736499	chrm3	692	ENSGALG00000016392	93709142	3	2383
EFHC1	17058881	chrm3	698	ENSGALG00000016674	107521378	3	2472
SELENOI	24018003	chrm3	784	ENSGALG00000016560	104975749	3	2442
MAPRE3	24029232	chrm3	785	ENSGALG00000031726	104547654	3	2435
DNMT3A	24107900	chrm3	786	ENSGALG00000041454	104584279	3	2436
MICU3	9672284	chrm3	598	ENSGALG00000013661	63261190	4	2868
CTSO	9686306	chrm3	599	ENSGALG00000009373	20914132	4	2625
VPS37A	9845997	chrm3	600	ENSGALG00000013646	63148736	4	2867
NFXL1	9996914	chrm3	602	ENSGALG00000014138	66591367	4	2893
GUF1	9997846	chrm3	603	ENSGALG00000014217	67617711	4	2897
TMEM33	10420708	chrm3	607	ENSGALG00000014248	68375086	4	2901
DCTD	10432646	chrm3	609	ENSGALG00000010674	40002737	4	2734
FGG	10503727	chrm3	611	ENSGALG00000009268	20338478	4	2619
LOC116953856	11714732	chrm3	623	ENSGALG00000011175	46379728	4	2762
ZC4H2	14329868	chrm3	652	ENSGALG00000042725	79447	4	2489
INTS12	14505767	chrm3	655	ENSGALG00000010575	38673416	4	2719
AADAT	14721414	chrm3	658	ENSGALG00000009655	25220325	4	2642
LOC116954614	14764050	chrm3	660	ENSGALG00000010081	33318356	4	2678
RPS3A	15330030	chrm3	670	ENSGALG00000010077	33235391	4	2677
PDGFRL	15364547	chrm3	672	ENSGALG00000013617	63021875	4	2865
LOC116955069	15655659	chrm3	676	ENSGALG00000038634	65321836	4	2880
MFSD8	15749857	chrm3	678	ENSGALG00000010199	34368819	4	2694
LOC116955115	15779052	chrm3	679	ENSGALG00000014081	66282880	4	2889
C3HXorf56	15789584	chrm3	680	ENSGALG00000008652	16552917	4	2603
LOC116955790	17323713	chrm3	707	ENSGALG00000009855	29745516	4	2658
CFAP97	17883728	chrm3	710	ENSGALG00000010611	39326495	4	2725
LOC116955945	17904946	chrm3	711	ENSGALG00000007806	12790679	4	2576
ZAR1L	17959740	chrm3	712	ENSGALG00000035565	66445269	4	2890
LOC116957827	24784812	chrm3	789	ENSGALG00000010661	39831534	4	2732
RAD1	15103331	chrm3	663	ENSGALG00000003365	10563411	Z	3106
CAT	3146723	chrm3	527	ENSGALG00000030187	18920695	5	3635
NUBPL	3623071	chrm3	536	ENSGALG00000009983	34706210	5	3766
LOC116952103	4360624	chrm3	542	ENSGALG00000006216	12395623	5	3571
LTO1	5177618	chrm3	549	ENSGALG00000007556	17811445	5	3624
LOC116952297	5183043	chrm3	550	ENSGALG00000005318	7692468	5	3539
LOC116952315	5260256	chrm3	551	ENSGALG00000006647	14360354	5	3590
INS	5473936	chrm3	554	ENSGALG00000006552	13942580	5	3585
LOC116952407	5560754	chrm3	555	ENSGALG00000038217	22211472	5	3650
DDB1	6238720	chrm3	560	ENSGALG00000042333	326196	5	3457
TSSC4	8925186	chrm3	585	ENSGALG00000006530	13814540	5	3583
LOC116958527	9104131	chrm3	586	ENSGALG00000007562	17845980	5	3626
LOC116955448	16677830	chrm3	690	ENSGALG00000012452	58865654	5	3989
SPTY2D1	17066892	chrm3	699	ENSGALG00000006355	12803475	5	3578
TMEM258	17097983	chrm3	701	ENSGALG00000038292	487737	5	3465
LOC116955745	17135790	chrm3	703	ENSGALG00000007217	16987345	5	3613
COPB1	17170486	chrm3	704	ENSGALG00000006015	10668952	5	3562
RRAS2	17253256	chrm3	705	ENSGALG00000005998	10619955	5	3561
ANKRD9	17692357	chrm3	708	ENSGALG00000011376	49843339	5	3896
DLGAP5	18339062	chrm3	717	ENSGALG00000012165	56433607	5	3955
LOC116953352	10153526	chrm3	605	ENSGALG00000043826	5897241	6	4322
LOC116953413	10359723	chrm3	606	ENSGALG00000008905	28388026	6	4544
EIF3F	22857662	chrm3	774	ENSGALG00000005326	17058803	6	4408
HSD17B7	3008285	chrm3	524	ENSGALG00000037852	4193131	8	4630
MRPS22	14675450	chrm3	657	ENSGALG00000005367	6033560	9	4972
ANAPC13	21280837	chrm3	765	ENSGALG00000031312	3837466	9	4926
MPI	9450910	chrm3	593	ENSGALG00000029296	2858068	10	5154
TM2D3	15257251	chrm3	666	ENSGALG00000026271	6680734	10	5202
PIGB	15295862	chrm3	668	ENSGALG00000037734	8432081	10	5226
LOC116954445	14457067	chrm3	654	ENSGALG00000005744	17614797	11	5721
GEMIN5	9857995	chrm3	601	ENSGALG00000003937	12720691	13	5851
LOC116953336	10067921	chrm3	604	ENSGALG00000003818	12112751	13	5848
IK	10451099	chrm3	610	ENSGALG00000037172	1603346	13	5781
MRPL22	14754922	chrm3	659	ENSGALG00000003919	12720801	13	5852
HARS1	15340714	chrm3	671	ENSGALG00000035080	1576665	13	5779
NUDCD2	15390497	chrm3	673	ENSGALG00000001726	7452381	13	5805
LARS1	15392272	chrm3	674	ENSGALG00000007494	18524347	13	5908
SQSTM1	15461966	chrm3	675	ENSGALG00000035804	14171830	13	5872
ZCCHC10	15747126	chrm3	677	ENSGALG00000036666	17843987	13	5903
SRA1	17987618	chrm3	713	ENSGALG00000040453	2309520	13	5789
TOP3A	2580577	chrm3	516	ENSGALG00000005028	5493655	14	6002
MED9	2729239	chrm3	518	ENSGALG00000031214	5177869	14	5991
LOC116951602	2782887	chrm3	520	ENSGALG00000007216	9506851	14	6083
NUBP1	2850966	chrm3	521	ENSGALG00000007241	9522273	14	6084
LOC116951640	2903920	chrm3	522	ENSGALG00000007278	9652801	14	6085
COG7	6998182	chrm3	567	ENSGALG00000006156	7336990	14	6049
LOC116952793	7035946	chrm3	568	ENSGALG00000004460	4353686	14	5968
LOC116952828	7315485	chrm3	569	ENSGALG00000039817	14405875	14	6159
TSC2	7500532	chrm3	570	ENSGALG00000005646	6666642	14	6030
LOC116953221	9626765	chrm3	597	ENSGALG00000003091	1231716	14	5923
LOC116954040	12600793	chrm3	634	ENSGALG00000039005	10525430	14	6091
LOC116954029	12671008	chrm3	635	ENSGALG00000004693	4748750	14	5978
C3H7orf50	12674082	chrm3	636	ENSGALG00000004055	2775732	14	5949
LOC116954049	12719259	chrm3	637	ENSGALG00000004058	2703951	14	5947
LOC116954137	13593842	chrm3	642	ENSGALG00000005291	6358203	14	6014
MRM2	13992405	chrm3	650	ENSGALG00000004238	3479865	14	5959
NUDT1	13992485	chrm3	651	ENSGALG00000004245	3479886	14	5960
LOC116955398	16559539	chrm3	688	ENSGALG00000003026	1142253	14	5922
DCUN1D3	16669580	chrm3	689	ENSGALG00000002267	15263173	14	6171
LOC116955587	16924403	chrm3	694	ENSGALG00000006780	8727644	14	6063
LOC116955595	16937990	chrm3	695	ENSGALG00000004711	4788773	14	5981
PSMG3	17996989	chrm3	714	ENSGALG00000004203	3027172	14	5956
LOC116956023	18209613	chrm3	716	ENSGALG00000004209	3139895	14	5957
HAGH	18387585	chrm3	718	ENSGALG00000005398	6448948	14	6019
TRAF7	18417686	chrm3	719	ENSGALG00000005767	6815257	14	6033
UBFD1	18460900	chrm3	720	ENSGALG00000006117	7321981	14	6048
DAGLB	18976290	chrm3	722	ENSGALG00000007119	9204870	14	6079
AIMP2	19103583	chrm3	726	ENSGALG00000003400	1382292	14	5930
RBBP6	19168489	chrm3	728	ENSGALG00000006043	7172488	14	6043
CIAO3	19257892	chrm3	729	ENSGALG00000005365	6422729	14	6018
MICALL1	19453363	chrm3	734	ENSGALG00000004070	2938908	14	5952
LOC116956478	19568220	chrm3	737	ENSGALG00000036502	12807822	14	6108
LOC116956511	19774673	chrm3	740	ENSGALG00000031306	1509769	14	5933
LOC116956518	19779191	chrm3	741	ENSGALG00000041914	1513299	14	5934
LOC116956609	19988183	chrm3	744	ENSGALG00000007326	10461151	14	6088
POLR3K	20021310	chrm3	745	ENSGALG00000017681	12384860	14	6095
SNRNP25	20021398	chrm3	746	ENSGALG00000026559	12384778	14	6094
LOC116956645	20035044	chrm3	747	ENSGALG00000038515	3626462	14	5963
LOC116958264	20145899	chrm3	748	ENSGALG00000004189	2999627	14	5955
GAA	20233216	chrm3	749	ENSGALG00000039611	2996758	14	5954
TBL3	20673421	chrm3	756	ENSGALG00000005558	6543050	14	6025
GFER	20710311	chrm3	757	ENSGALG00000005579	6565541	14	6026
PDGFA	20928479	chrm3	758	ENSGALG00000003642	2416757	14	5939
DNAAF5	21084786	chrm3	760	ENSGALG00000003684	2536744	14	5941
SUN1	21104417	chrm3	761	ENSGALG00000003781	2550585	14	5942
LOC116956941	21179388	chrm3	763	ENSGALG00000003819	2598184	14	5944
METTL22	21195264	chrm3	764	ENSGALG00000033603	10519988	14	6090
LOC116957436	23101404	chrm3	777	ENSGALG00000007070	9166629	14	6077
LOC116957856	24854305	chrm3	790	ENSGALG00000003122	2780273	14	5950
STUB1	25504830	chrm3	793	ENSGALG00000041432	13543812	14	6130
LYRM1	25511618	chrm3	794	ENSGALG00000002273	15263056	14	6170
PSMF1	49748	chrm3	493	ENSGALG00000000259	9873205	20	6264
PXMP4	995395	chrm3	501	ENSGALG00000003042	2166027	20	6199
