s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA23254	166110238	chr1	545	GNMT	6324467	chrm33	5018
EA24143	166181869	chr1	546	FKBP3	6307295	chrm33	5017
EA21974	171571197	chr1	563	TAF6L	7074511	chrm33	5027
EA21965	171621497	chr1	564	DNPH1	7063615	chrm33	5026
EA22584	171706567	chr1	565	LOC116948404	7048728	chrm33	5025
EA24214	171744322	chr1	566	KLHDC2	7114040	chrm33	5030
EA22300	171749394	chr1	567	POLE2	7098105	chrm33	5029
EA23570	171823429	chr1	569	BTBD9	7082470	chrm33	5028
EA22565	171844227	chr1	570	LOC116948414	7148652	chrm33	5031
EA23770	171863931	chr1	571	LRR1	5906497	chrm33	5010
EA22322	171974837	chr1	572	FANCM	5972325	chrm33	5011
EA22203	172299736	chr1	573	PPP2R5C	6061609	chrm33	5012
EA38737	95305802	chr1	317	LOC116948549	97187	chrm34	5089
EA36033	96219944	chr1	321	LOC116948660	7305238	chrm34	5150
EA37486	57948573	chr1	202	LOC116948872	3775927	chrm35	5258
EA39395	59298942	chr1	206	LOC116948974	12186324	chrm35	5311
EA23393	125800168	chr1	420	LOC116948889	5240979	chrm35	5268
EA22234	151228004	chr1	495	NFIA	8312078	chrm35	5289
EA39338	108351943	chr1	366	LOC116949438	12051025	chrm36	5408
EA35839	7241915	chr1	23	LOC116949628	2619904	chrm37	5450
EA35979	8251963	chr1	24	LOC116949652	3869555	chrm37	5462
EA36086	8759442	chr1	25	ITGB4	2418462	chrm37	5446
EA37228	8914057	chr1	26	LOC116949618	2297208	chrm37	5445
EA39659	9111475	chr1	27	AGK	1996456	chrm37	5437
EA38825	9157438	chr1	28	DECR2	2133410	chrm37	5442
EA36523	9251352	chr1	29	RAD54B	1932532	chrm37	5435
EA37187	9284784	chr1	30	MPST	12028788	chrm37	5549
EA35711	9459750	chr1	31	LIG1	11980478	chrm37	5548
EA39448	9597189	chr1	32	UBE2O	1898978	chrm37	5433
EA39300	22971593	chr1	77	LOC116949673	7146657	chrm37	5514
EA23128	168771179	chr1	556	LOC116950112	1393153	chrm38	5573
EA39399	92482839	chr1	301	DDX41	9484329	chrm40	5894
EA38773	46332233	chr1	158	MSMO1	3800872	chrm41	6024
EA38473	79390028	chr1	256	ZFYVE19	6469692	chrm43	6204
EA36970	25088999	chr1	81	LOC116951822	1109910	chrm44	6460
EA36014	25813924	chr1	84	LOC116951953	1000263	chrm44	6458
EA38302	26227498	chr1	86	LOC116951814	126543	chrm44	6453
EA38704	48444430	chr1	174	RAD17	11048559	chrm44	6545
EA38562	49003996	chr1	176	LOC116951876	9103024	chrm44	6529
EA36320	57496127	chr1	200	SARAF	6241981	chrm44	6514
EA36167	57496491	chr1	201	LOC116951970	6238622	chrm44	6513
EA38988	58328200	chr1	203	NDC1	6175676	chrm44	6512
EA38070	58658064	chr1	204	LOC116951959	6146084	chrm44	6511
EA39617	58896765	chr1	205	CARM1	6086106	chrm44	6510
EA36528	59313153	chr1	207	TIMM13	6957253	chrm44	6521
EA36929	59442991	chr1	208	PGM1	6991814	chrm44	6522
EA38434	59457324	chr1	209	LOC116951981	4722615	chrm44	6491
EA36353	59652750	chr1	210	LOC116951974	4626945	chrm44	6490
EA37800	59961291	chr1	211	LOC116951870	5421787	chrm44	6504
EA37966	60795016	chr1	214	LOC116951854	5618948	chrm44	6505
EA39548	61399088	chr1	215	LOC116951984	5726648	chrm44	6506
EA38423	63109053	chr1	217	REX1BD	4740218	chrm44	6492
EA23335	123677905	chr1	411	LOC116952004	5240694	chrm44	6503
EA23140	124730699	chr1	416	LOC116951990	308165	chrm44	6456
EA22859	125009385	chr1	417	SGTA	10170515	chrm44	6540
EA24355	127626412	chr1	422	LOC116951844	6403491	chrm44	6517
EA22336	127974181	chr1	424	PRLR	5032067	chrm44	6498
EA22597	128372618	chr1	426	LOC116951873	7291643	chrm44	6523
EA23897	128419765	chr1	427	LOC116951899	5135523	chrm44	6501
EA24019	129131856	chr1	433	LOC116951833	3240507	chrm44	6480
EA23465	144790588	chr1	473	LOC116951910	5146972	chrm44	6502
EA24161	144963945	chr1	474	SPEF2	4859053	chrm44	6494
EA23901	145223566	chr1	475	NADK2	4890130	chrm44	6495
EA23935	145469047	chr1	476	LOC116951948	4965470	chrm44	6497
EA22801	151876440	chr1	498	LOC116951826	10797753	chrm44	6542
EA23090	151899642	chr1	499	LOC116951821	3057285	chrm44	6478
EA22406	152737738	chr1	500	LOC116951920	3196048	chrm44	6479
EA23347	157701883	chr1	519	LOC116951887	1591258	chrm44	6468
EA24466	157864886	chr1	520	LOC116951898	3331448	chrm44	6482
EA36830	14182472	chr1	52	LOC116952461	9336711	chrm47	6641
EA38455	46689377	chr1	162	LAMTOR4	3324015	chrm47	6586
EA39633	52528783	chr1	189	LOC116952583	6207512	chrm47	6607
EA37001	53752721	chr1	192	RUBCN	7307884	chrm47	6616
EA35902	92828925	chr1	304	CRYL1	10452366	chrm49	6746
EA23939	153554212	chr1	505	TRAPPC3	3389523	chrm49	6675
EA23668	196698110	chr1	608	LOC116952982	2867702	chrm49	6667
EA38022	101286421	chr1	335	SNX4	10547304	chrm48	6824
EA22184	199900692	chr1	620	LOC116952715	2525414	chrm48	6775
EA36505	74668266	chr1	245	CENPI	364296	chrm51	6830
EA39528	64417208	chr1	223	RNF41	919536	chrm50	6913
EA38991	92987365	chr1	305	MPHOSPH8	10823455	chrm50	6995
EA37868	30174078	chr1	95	BOLA1	6445658	chrm52	7042
EA22658	128498551	chr1	428	ZNF131	7769953	chrm52	7051
EA23263	149100768	chr1	487	LOC116953938	1673016	chrm53	7105
EA36823	47216406	chr1	170	CCT7	6465857	chrm55	7317
EA35757	50473880	chr1	181	ANKMY1	26331	chrm55	7289
EA38889	50720335	chr1	183	KLHL24	2181129	chrm55	7301
EA36883	50807000	chr1	184	LOC116954540	7667586	chrm55	7329
EA38589	52815949	chr1	190	SMC4	1720411	chrm55	7297
EA37894	53488999	chr1	191	LOC116954528	9741099	chrm55	7362
EA38868	53831449	chr1	193	CCDC39	5287371	chrm55	7314
EA37606	53931351	chr1	194	WDR44	1111126	chrm55	7292
EA37492	54520878	chr1	195	ESD	9330828	chrm55	7356
EA37944	101088686	chr1	333	LOC116954532	9534928	chrm55	7361
EA36148	102977595	chr1	344	MFSD1	9405554	chrm55	7358
EA22286	128279990	chr1	425	NXNL2	8638100	chrm55	7344
EA38191	7037626	chr1	22	LOC103091763	7352270	chrm58	7565
EA36319	28099332	chr1	92	LOC116955162	9174013	chrm58	7587
EA38353	101613517	chr1	338	FAXDC2	7199964	chrm61	7804
EA37500	117616	chr1	0	PFDN2	6837817	chrm62	7848
EA36908	118384	chr1	1	COPA	7456437	chrm62	7852
EA35801	4665774	chr1	11	LOC116955844	2570345	chrm62	7825
EA35876	4681665	chr1	12	LOC116955894	4150766	chrm62	7839
EA36683	5470357	chr1	13	ZPLD1	7991822	chrm62	7855
EA38465	5698981	chr1	15	DUSP27	7751832	chrm62	7853
EA36682	5814825	chr1	16	POU2F1	7803705	chrm62	7854
EA38659	6111722	chr1	17	FSTL1	2386156	chrm62	7823
EA37385	6198607	chr1	18	LOC116955957	2308375	chrm62	7822
EA36071	6621192	chr1	19	LOC116955854	3913954	chrm62	7836
EA37618	6735018	chr1	20	LOC116955870	8063329	chrm62	7856
EA36981	26736334	chr1	87	LOC116955939	6116630	chrm62	7843
EA39613	27091296	chr1	88	LOC116955890	3238937	chrm62	7829
EA36309	27864469	chr1	89	ST14	6106722	chrm62	7842
EA38598	27927779	chr1	90	ANKS3	5878756	chrm62	7840
EA36359	28846627	chr1	93	ATP6V1A	3280816	chrm62	7830
EA39165	31997503	chr1	102	LOC116955911	3652761	chrm62	7834
EA37817	32764176	chr1	104	VANGL2	6196500	chrm62	7844
EA36831	33216683	chr1	105	ZW10	3324379	chrm62	7831
EA35903	33537377	chr1	109	LOC116955899	4135592	chrm62	7838
EA38565	33615153	chr1	110	B4GALT3	4028025	chrm62	7837
EA39111	33802324	chr1	111	LOC116955819	6036073	chrm62	7841
EA37126	36123185	chr1	115	LOC116955834	511144	chrm62	7812
EA37283	36311670	chr1	116	MRPL39	565934	chrm62	7814
EA36732	36311888	chr1	117	LOC116955849	3175078	chrm62	7828
EA35909	36340192	chr1	118	ABHD10	3367575	chrm62	7832
EA36368	36417696	chr1	119	LOC116955820	1729324	chrm62	7817
EA36723	36571205	chr1	120	GBE1	2137523	chrm62	7820
EA38953	36964261	chr1	121	ARCN1	1741021	chrm62	7818
EA37004	37322552	chr1	122	LOC116955851	3523688	chrm62	7833
EA35836	37530644	chr1	123	LOC116955867	8208112	chrm62	7857
EA37342	37874711	chr1	124	LOC116955845	2698510	chrm62	7826
EA36450	38137922	chr1	125	PPOX	3804080	chrm62	7835
EA24461	156910270	chr1	517	GPN1	2419200	chrm62	7824
EA24282	196385044	chr1	607	LOC116955921	6625006	chrm62	7847
EA36369	14718434	chr1	53	MEN1	3783173	chrm63	7897
EA37142	44710272	chr1	152	HSPBAP1	4716129	chrm63	7906
EA37447	89320777	chr1	286	METAP1D	2210570	chrm63	7887
EA38018	93981394	chr1	308	LOC116956063	4810590	chrm63	7909
EA39689	48863937	chr1	175	CPT2	4757140	chrm64	8021
EA21915	125535956	chr1	419	LOC116956260	2914080	chrm64	8014
EA23179	149584109	chr1	490	UBE2G2	2824967	chrm64	8013
EA38837	35798091	chr1	114	CHMP1B	2607799	chrm66	8045
EA22166	157997327	chr1	521	LOC116956561	3842447	chrm66	8053
EA23001	170715660	chr1	558	ARL6	4591005	chrm66	8056
EA23984	196783036	chr1	609	LOC116956662	6021968	chrm66	8067
EA37773	565620	chr1	2	WRAP53	911835	chrm67	8078
EA36621	2425724	chr1	5	LOC116956756	3671935	chrm67	8098
EA39072	2654633	chr1	6	NMD3	3429881	chrm67	8094
EA39506	30317986	chr1	96	SRPRB	211689	chrm67	8072
EA36197	30329599	chr1	97	LOC116956726	221365	chrm67	8073
EA35760	33271384	chr1	106	THAP4	2006182	chrm67	8086
EA36075	46467386	chr1	160	ARGLU1	3622249	chrm67	8097
EA39611	46647050	chr1	161	PIGX	87364	chrm67	8070
EA36944	46714079	chr1	163	MAP11	3580254	chrm67	8096
EA35783	46742383	chr1	164	AAMDC	6087326	chrm67	8110
EA39388	46758698	chr1	165	PPM1L	3394572	chrm67	8093
EA39349	46790960	chr1	167	SLC9A6	5683002	chrm67	8103
EA37614	49767630	chr1	178	ATG4B	2009477	chrm67	8087
EA35906	49777153	chr1	179	TRAPPC1	5992758	chrm67	8109
EA39175	51261268	chr1	185	FBXO45	88121	chrm67	8071
EA38085	51324320	chr1	186	LOC116956818	586472	chrm67	8077
EA37361	101135790	chr1	334	PCCB	5629988	chrm67	8102
EA39420	102566550	chr1	342	LOC116956754	3499763	chrm67	8095
EA39014	102618969	chr1	343	GFM1	1809583	chrm67	8085
EA22377	165714892	chr1	542	LOC116956798	1469980	chrm67	8083
EA38901	118887858	chr1	392	LRMDA	2591456	chrm68	8120
EA22058	156781027	chr1	516	GGCX	2497579	chrm68	8118
EA23646	195786444	chr1	606	LOC116957243	2763805	chrm71	8199
EA45800	36422675	chr2	756	LOC116944003	7319574	chrm1	45
EA41274	36808211	chr2	757	LOC116940644	4513848	chrm1	32
EA44299	150349016	chr2	1119	LOC116948489	18885206	chrm2	472
EA44223	167945339	chr2	1178	LOC116946470	11208043	chrm2	390
EA42217	19863023	chr2	696	LOC116957872	24981770	chrm3	843
EA43252	20159328	chr2	697	MARCKSL1	8081969	chrm3	625
EA41266	30915206	chr2	730	UBIAD1	3622888	chrm3	583
EA42028	31543825	chr2	732	MPI	9450910	chrm3	643
EA41926	31823652	chr2	734	PINX1	9170357	chrm3	639
EA45844	32211154	chr2	735	CAD	9322427	chrm3	640
EA40707	32490132	chr2	736	GID8	9382377	chrm3	641
EA43415	32526805	chr2	737	LOC116953124	9388133	chrm3	642
EA40245	32747659	chr2	739	EIF3I	8690446	chrm3	631
EA44212	32784609	chr2	740	TMEM234	8694721	chrm3	632
EA44226	33062709	chr2	741	LOC116958470	8584217	chrm3	630
EA43046	33156036	chr2	742	TGS1	8550766	chrm3	629
EA40526	33232401	chr2	743	LOC116958432	8524133	chrm3	628
EA42813	33836744	chr2	745	TTC39C	8366577	chrm3	627
EA44045	33851116	chr2	746	RPS21	8153700	chrm3	626
EA44750	61255659	chr2	875	DDX47	13477132	chrm3	684
EA42277	61332021	chr2	876	LOC116954120	13499588	chrm3	685
EA40583	61417154	chr2	877	LOC116954191	13859556	chrm3	688
EA42602	61689976	chr2	878	WBP11	13725579	chrm3	687
EA40082	62688806	chr2	883	LOC116954096	13298450	chrm3	683
EA44473	65900432	chr2	892	LOC116957883	25007366	chrm3	844
EA41644	66756184	chr2	893	LOC116957907	25404668	chrm3	845
EA46072	67083786	chr2	894	STUB1	25504830	chrm3	846
EA45363	67084521	chr2	895	LYRM1	25511618	chrm3	847
EA45903	67277097	chr2	896	LOC116955398	16559539	chrm3	731
EA44090	67308891	chr2	897	UBE2S	16484164	chrm3	730
EA42552	67510312	chr2	898	LOC116955448	16677830	chrm3	732
EA44729	68041816	chr2	899	RPSA	13974688	chrm3	690
EA46354	68363690	chr2	900	SUN1	21104417	chrm3	808
EA44107	68422748	chr2	901	DMC1	21144672	chrm3	809
EA45131	68658884	chr2	902	LOC116956941	21179388	chrm3	810
EA42449	68845913	chr2	903	TRAF7	18417686	chrm3	758
EA40474	69025640	chr2	904	UBFD1	18460900	chrm3	759
EA41078	70692654	chr2	905	NUDT1	13992485	chrm3	693
EA45378	70897481	chr2	906	PSMG3	17996989	chrm3	752
EA45741	70967207	chr2	907	LOC116955997	17997131	chrm3	753
EA40828	72793506	chr2	908	LOC116956023	18209613	chrm3	754
EA41933	73093111	chr2	909	DLGAP5	18339062	chrm3	755
EA45797	73206325	chr2	910	HAGH	18387585	chrm3	756
EA39950	73233911	chr2	911	LOC116956069	18390691	chrm3	757
EA42788	73324313	chr2	912	RPS9	21195019	chrm3	811
EA43452	73324363	chr2	913	METTL22	21195264	chrm3	812
EA42859	73694004	chr2	915	LOC116957370	22842732	chrm3	822
EA45005	74078212	chr2	916	LOC116953221	9626765	chrm3	646
EA44239	74976443	chr2	917	LOC116957279	22225079	chrm3	820
EA42775	77255631	chr2	920	LOC116957234	22040137	chrm3	819
EA46419	78945143	chr2	921	SRPRA	21813322	chrm3	818
EA43672	79530325	chr2	922	LOC116957170	21784163	chrm3	817
EA41383	80338654	chr2	923	LOC116957123	21314303	chrm3	816
EA42766	80931653	chr2	924	DNAAF5	21084786	chrm3	807
EA44218	81056259	chr2	926	LENG8	21066324	chrm3	806
EA41685	81156210	chr2	927	LOC116956883	21056863	chrm3	805
EA40220	81515948	chr2	928	PDGFA	20928479	chrm3	804
EA40780	81619990	chr2	929	GFER	20710311	chrm3	803
EA44215	81620331	chr2	930	NDUFA3	20695016	chrm3	802
EA43481	81685447	chr2	931	TBL3	20673421	chrm3	801
EA44667	81807454	chr2	932	ASPSCR1	20628130	chrm3	800
EA42985	81825921	chr2	933	LOC116956775	20622663	chrm3	799
EA41639	82318820	chr2	934	LOC116956740	20489299	chrm3	798
EA39846	82684444	chr2	935	CCDC96	19547909	chrm3	779
EA43410	82921102	chr2	936	LOC116958257	19607949	chrm3	780
EA41842	83208857	chr2	937	LOC116956494	19631926	chrm3	781
EA39896	83479972	chr2	938	LOC116956511	19774673	chrm3	782
EA43468	83570693	chr2	939	LOC116956518	19779191	chrm3	783
EA42993	83704672	chr2	940	LOC116956533	19861963	chrm3	784
EA44713	83940169	chr2	941	RPTOR	19955087	chrm3	785
EA42922	84275430	chr2	942	LOC116956600	19957860	chrm3	786
EA42143	84462608	chr2	943	LOC116956609	19988183	chrm3	787
EA39852	84512431	chr2	944	TMEM186	19988531	chrm3	788
EA44491	84592680	chr2	946	POLR3K	20021310	chrm3	789
EA45972	84598938	chr2	947	SNRNP25	20021398	chrm3	790
EA40348	84694481	chr2	948	LOC116956645	20035044	chrm3	791
EA42108	85151507	chr2	949	LOC116958264	20145899	chrm3	792
EA45663	85474171	chr2	950	LOC116958276	20195449	chrm3	793
EA40549	86188755	chr2	952	GAA	20233216	chrm3	794
EA46081	86343256	chr2	953	LOC116956664	20259541	chrm3	795
EA41736	86361247	chr2	954	GTPBP1	20271243	chrm3	796
EA45150	86585972	chr2	955	SGSM3	20329930	chrm3	797
EA41973	86679340	chr2	956	ADSL	19533894	chrm3	778
EA46439	86991635	chr2	957	LOC116956195	18985369	chrm3	762
EA46036	87342146	chr2	958	TAB1	19457060	chrm3	777
EA44738	87462798	chr2	959	MICALL1	19453363	chrm3	776
EA43613	87689078	chr2	960	PICK1	19376111	chrm3	775
EA40988	87786580	chr2	961	LOC116956357	19313261	chrm3	774
EA40246	88065576	chr2	962	TMEM184B	19299803	chrm3	772
EA46530	88214597	chr2	963	GPANK1	19251111	chrm3	770
EA40699	88477462	chr2	964	LOC116956286	19196186	chrm3	769
EA40438	88685365	chr2	965	RBBP6	19168489	chrm3	768
EA44276	88964588	chr2	966	CACNG1	19141084	chrm3	767
EA40627	89216171	chr2	967	LOC116956278	19124483	chrm3	766
EA43511	89558114	chr2	968	AIMP2	19103583	chrm3	765
EA43015	89735828	chr2	969	KPNA2	19083894	chrm3	763
EA45882	90507450	chr2	970	LOC116956161	18947049	chrm3	761
EA45931	90630962	chr2	971	NDEL1	13975065	chrm3	691
EA39979	90813467	chr2	972	SLC25A38	13990391	chrm3	692
EA40775	92423135	chr2	980	FRS2	9526627	chrm3	644
EA44582	96893055	chr2	996	SYT1	4274870	chrm3	588
EA46015	97387685	chr2	997	PAWR	3817062	chrm3	587
EA40233	97904512	chr2	998	PPP1R12A	3695469	chrm3	586
EA45146	98103977	chr2	999	FTSJ1	8925787	chrm3	636
EA43285	98433969	chr2	1000	LOC116955618	17039939	chrm3	738
EA45182	98590292	chr2	1001	EFHC1	17058881	chrm3	739
EA46005	99000350	chr2	1002	TSSC4	8925186	chrm3	635
EA41911	99000672	chr2	1003	CENPO	6647733	chrm3	614
EA43088	99058425	chr2	1004	ELP3	12423810	chrm3	674
EA44973	99058934	chr2	1005	PBK	12423594	chrm3	673
EA45742	99190070	chr2	1006	LOC116952139	4481173	chrm3	591
EA43690	99194669	chr2	1007	LOC116952157	4480801	chrm3	590
EA42689	99651247	chr2	1008	LOC116952122	4442966	chrm3	589
EA41859	99885808	chr2	1009	TMTC3	4725034	chrm3	595
EA41850	104809057	chr2	1012	LOC116952407	5560754	chrm3	602
EA44616	104840390	chr2	1013	LOC116952297	5183043	chrm3	598
EA43099	105420304	chr2	1014	LOC116952315	5260256	chrm3	599
EA42157	105659105	chr2	1015	TMEM263	5351271	chrm3	600
EA42978	106329697	chr2	1017	LOC116951846	3258613	chrm3	576
EA44443	106690337	chr2	1018	TMTC1	3175629	chrm3	575
EA44185	106892005	chr2	1019	CAT	3146723	chrm3	574
EA45862	108041121	chr2	1020	CELF2	5755469	chrm3	603
EA43649	108480993	chr2	1021	ECHDC3	5833138	chrm3	604
EA44327	108771586	chr2	1022	ABTB2	5952548	chrm3	605
EA40235	111071577	chr2	1023	MRPS28	24464104	chrm3	841
EA43408	111532214	chr2	1024	LOC116958305	24234779	chrm3	840
EA40121	112193039	chr2	1025	LOC116957656	24197687	chrm3	839
EA45177	112857153	chr2	1026	MAPRE3	24029232	chrm3	838
EA43676	122742144	chr2	1053	LOC116957093	21289867	chrm3	815
EA41491	122898150	chr2	1054	USF2	21253926	chrm3	814
EA41968	122924577	chr2	1055	ETFB	21238768	chrm3	813
EA44150	123078452	chr2	1056	EIF3F	22857662	chrm3	823
EA43847	123356391	chr2	1057	LOC116957401	22962811	chrm3	824
EA42844	123383013	chr2	1058	LOC116957411	22987355	chrm3	825
EA41008	123723087	chr2	1059	NCAPD3	23139735	chrm3	827
EA40479	124297313	chr2	1060	LOC116957460	23310516	chrm3	828
EA44362	124932896	chr2	1061	LOC116957480	23660513	chrm3	829
EA43771	125322397	chr2	1063	HSF2BP	23706043	chrm3	831
EA46512	125333916	chr2	1064	XRCC1	23699204	chrm3	830
EA43682	125429848	chr2	1065	LOC116957514	23725508	chrm3	832
EA42797	126167549	chr2	1067	LOC116953892	12062837	chrm3	669
EA39881	126168816	chr2	1068	FICD	12067825	chrm3	670
EA46537	126183853	chr2	1069	TTC32	12075511	chrm3	671
EA43942	126899631	chr2	1070	LOC116953705	11556138	chrm3	667
EA44387	127052457	chr2	1071	NUBPL	3623071	chrm3	584
EA45133	127232465	chr2	1072	LOC116953689	11531719	chrm3	666
EA42368	127555638	chr2	1073	LOC116953651	11390446	chrm3	664
EA43190	127673492	chr2	1074	RTCA	11345265	chrm3	663
EA40353	127674147	chr2	1075	DDX1	11344005	chrm3	662
EA41629	129901938	chr2	1077	LOC116952563	6084023	chrm3	608
EA43203	130750671	chr2	1078	LOC116952584	6201043	chrm3	609
EA44347	130971390	chr2	1079	DDB1	6238720	chrm3	610
EA46122	131053753	chr2	1080	C2CD5	6243396	chrm3	611
EA41375	132253448	chr2	1081	LOC116952634	6432361	chrm3	612
EA42408	132418437	chr2	1082	FGFR1OP2	6442604	chrm3	613
EA40472	132789615	chr2	1084	ANKS1A	3136971	chrm3	573
EA46108	132833064	chr2	1085	ILRUN	2735689	chrm3	566
EA40672	132973701	chr2	1087	RPS7	16736499	chrm3	734
EA40974	134564850	chr2	1088	LOC116951355	2245050	chrm3	561
EA43177	136339622	chr2	1090	LOC116957582	23867502	chrm3	835
EA45318	136569405	chr2	1091	DEPTOR	23936554	chrm3	836
EA42010	136786775	chr2	1092	SELENOI	24018003	chrm3	837
EA41633	136900263	chr2	1093	LOC116952220	4702640	chrm3	594
EA44990	137378799	chr2	1094	NDUFA9	8750421	chrm3	633
EA42169	137480195	chr2	1095	LOC116958527	9104131	chrm3	638
EA46474	137860922	chr2	1096	BAX	8937848	chrm3	637
EA45204	137937821	chr2	1097	CSRP2	4516853	chrm3	592
EA39815	138554490	chr2	1100	LOC116953935	12353771	chrm3	672
EA41305	138603776	chr2	1101	TM9SF4	16727408	chrm3	733
EA41991	139747133	chr2	1102	LOC103091769	12930907	chrm3	682
EA41364	140344042	chr2	1103	C3H7orf50	12674082	chrm3	680
EA46294	140373040	chr2	1104	LOC116954049	12719259	chrm3	681
EA42027	140505549	chr2	1105	LOC116954029	12671008	chrm3	679
EA41250	140647333	chr2	1106	LOC116954016	12570249	chrm3	678
EA42056	147610524	chr2	1117	MEGF8	23780765	chrm3	834
EA44634	150786467	chr2	1120	LOC116951040	702560	chrm3	549
EA40721	150924144	chr2	1121	LOC116951049	771405	chrm3	550
EA40621	151851411	chr2	1124	LOC116951080	975435	chrm3	551
EA40516	152051146	chr2	1125	PXMP4	995395	chrm3	552
EA43422	153579328	chr2	1126	LOC116951175	1433740	chrm3	554
EA40430	154580027	chr2	1127	LTV1	1669173	chrm3	555
EA44544	155371525	chr2	1129	BSDC1	1776476	chrm3	556
EA43185	155633812	chr2	1130	LOC116951268	2041472	chrm3	557
EA43204	156123618	chr2	1131	IFT172	2101169	chrm3	558
EA46612	156408485	chr2	1132	LOC116951293	2148374	chrm3	559
EA41797	156532911	chr2	1133	LOC116951344	2201342	chrm3	560
EA43629	156626624	chr2	1134	LOC116952718	6736107	chrm3	616
EA42250	163040276	chr2	1152	PYROXD1	4528754	chrm3	593
EA44197	163088575	chr2	1153	LTO1	5177618	chrm3	597
EA41981	163820937	chr2	1155	LOC116952262	5018902	chrm3	596
EA45259	164236457	chr2	1156	LOC116953993	12493458	chrm3	676
EA43336	164300438	chr2	1157	MCRIP2	12533490	chrm3	677
EA44011	165027372	chr2	1160	LOC116958104	7643982	chrm3	623
EA46602	165444433	chr2	1161	LOC116955497	16773084	chrm3	735
EA39901	165521589	chr2	1162	HBS1L	452614	chrm3	547
EA40377	165522299	chr2	1163	MCPH1	449058	chrm3	546
EA44435	165681778	chr2	1164	LOC116950948	367995	chrm3	545
EA46229	165777686	chr2	1165	AGPAT5	323677	chrm3	544
EA46164	165869948	chr2	1166	GNL2	137951	chrm3	543
EA43201	166079963	chr2	1167	TRMT11	49761	chrm3	542
EA40522	166080380	chr2	1168	DNAL4	6658660	chrm3	615
EA41300	166093303	chr2	1169	LOC116951602	2782887	chrm3	567
EA46146	166241040	chr2	1170	NUBP1	2850966	chrm3	568
EA43385	166264276	chr2	1171	LOC116951620	2863090	chrm3	569
EA45321	166583021	chr2	1172	LOC116951640	2903920	chrm3	570
EA42472	167161898	chr2	1173	SLC35B3	3004705	chrm3	571
EA40210	167228170	chr2	1174	SPTY2D1	17066892	chrm3	740
EA40920	167710083	chr2	1177	TOP3A	2580577	chrm3	563
EA45535	168030329	chr2	1180	NCDN	3063448	chrm3	572
EA46039	168058741	chr2	1181	TMEM258	17097983	chrm3	741
EA46491	168106231	chr2	1182	RAB3IL1	17130394	chrm3	742
EA45093	168188115	chr2	1183	NPLOC4	13669364	chrm3	686
EA41813	168346194	chr2	1184	PSMF1	49748	chrm3	541
EA40846	168442276	chr2	1185	POLDIP3	12457682	chrm3	675
EA42292	178476419	chr2	1231	TSC2	7500532	chrm3	622
EA40460	178497106	chr2	1232	LOC116958575	7491260	chrm3	621
EA45499	179861352	chr2	1233	LOC116952820	7225131	chrm3	620
EA46134	180207562	chr2	1235	LOC116952801	7105725	chrm3	619
EA44302	180475996	chr2	1236	LOC116952793	7035946	chrm3	618
EA42195	180647328	chr2	1237	COG7	6998182	chrm3	617
EA40763	180726377	chr2	1239	INCENP	17166298	chrm3	743
EA45752	180728977	chr2	1240	COPB1	17170486	chrm3	744
EA46395	180885670	chr2	1241	RRAS2	17253256	chrm3	745
EA41845	180989041	chr2	1242	LOC116955776	17310131	chrm3	746
EA40708	181055228	chr2	1243	LOC116953204	9617936	chrm3	645
EA42395	181529180	chr2	1244	LOC116950990	535187	chrm3	548
EA43850	181910316	chr2	1245	RPA2	7944038	chrm3	624
