s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
EA21723	138263536	chr1	369	ENSGALG00000008420	19859842	12	5081
EA23390	139214320	chr1	372	ENSGALG00000008286	18798301	12	5074
EA22504	139263841	chr1	373	ENSGALG00000035883	1863549	12	4923
EA22855	141184899	chr1	382	ENSGALG00000005713	9387202	12	5003
EA24184	141255666	chr1	383	ENSGALG00000033529	11855727	12	5029
EA23874	171360531	chr1	471	ENSGALG00000021198	3502714	12	4949
EA23994	172659316	chr1	483	ENSGALG00000036263	2853236	12	4933
EA23426	178293196	chr1	496	ENSGALG00000007139	12269886	12	5049
EA23210	182142684	chr1	499	ENSGALG00000004517	3554379	12	4954
EA24268	183856578	chr1	505	ENSGALG00000039288	3555324	12	4955
EA22327	192392785	chr1	508	ENSGALG00000005249	7298893	12	4984
EA22438	198426577	chr1	515	ENSGALG00000007810	16918017	12	5069
EA23990	198917779	chr1	517	ENSGALG00000007332	14122269	12	5055
EA22184	199900692	chr1	520	ENSGALG00000035557	6536824	12	4980
EA21740	200041176	chr1	521	ENSGALG00000005020	5473050	12	4971
EA22425	204360610	chr1	527	ENSGALG00000005078	6080368	12	4976
EA21817	204882594	chr1	530	ENSGALG00000002099	1827828	12	4920
EA22669	205556837	chr1	532	ENSGALG00000001697	1203187	12	4915
EA22485	205990362	chr1	536	ENSGALG00000006328	11175396	12	5022
EA38338	33333148	chr1	93	ENSGALG00000001429	8700998	13	5330
EA36965	90751641	chr1	236	ENSGALG00000032145	10817473	13	5348
EA39399	92482839	chr1	239	ENSGALG00000042994	10899511	13	5351
EA39191	92489855	chr1	240	ENSGALG00000001158	11003202	13	5356
EA38353	101613517	chr1	266	ENSGALG00000003972	12745889	13	5374
EA23634	159237838	chr1	430	ENSGALG00000003331	11113445	13	5359
EA23267	159475747	chr1	432	ENSGALG00000003355	11122340	13	5361
EA22351	162561868	chr1	439	ENSGALG00000001364	9169287	13	5334
EA23200	163310149	chr1	442	ENSGALG00000003672	11330697	13	5365
EA22915	163818129	chr1	446	ENSGALG00000034414	8542802	13	5328
EA22684	164936420	chr1	448	ENSGALG00000026914	10892838	13	5350
EA22084	165495246	chr1	452	ENSGALG00000002878	9873167	13	5341
EA22643	176735768	chr1	494	ENSGALG00000003722	12015815	13	5369
EA35839	7241915	chr1	25	ENSGALG00000004929	5391948	14	5505
EA35979	8251963	chr1	26	ENSGALG00000014408	5455110	14	5509
EA38825	9157438	chr1	29	ENSGALG00000002683	13403862	14	5622
EA38598	27927779	chr1	78	ENSGALG00000000643	13245080	14	5619
EA38092	69305170	chr1	192	ENSGALG00000044187	6165343	14	5520
EA23080	160082616	chr1	435	ENSGALG00000006363	8412345	15	5935
EA23328	198955018	chr1	518	ENSGALG00000028830	10186977	15	5982
EA36028	2945199	chr1	6	ENSGALG00000034115	4949927	18	6070
EA38191	7037626	chr1	23	ENSGALG00000004514	9141162	18	6124
EA37299	7085800	chr1	24	ENSGALG00000031425	2313521	18	6032
EA36086	8759442	chr1	27	ENSGALG00000002389	4740037	18	6064
EA39448	9597189	chr1	34	ENSGALG00000001971	4379078	18	6050
EA39300	22971593	chr1	65	ENSGALG00000029610	7747429	18	6109
EA36985	28208096	chr1	80	ENSGALG00000007934	10626967	18	6177
EA23268	198612554	chr1	516	ENSGALG00000003144	6287152	18	6086
EA39038	50530276	chr1	149	ENSGALG00000033920	632013	17	6187
EA21883	138451240	chr1	370	ENSGALG00000008586	2243444	17	6218
EA36167	57496491	chr1	166	ENSGALG00000004618	6788636	19	6458
EA36790	21195607	chr1	59	ENSGALG00000031332	6623648	27	6575
EA36819	39236481	chr1	109	ENSGALG00000038129	7914343	27	6621
EA38170	39573341	chr1	111	ENSGALG00000002937	7879740	27	6616
EA35901	40532503	chr1	116	ENSGALG00000000349	4119714	27	6533
EA39052	40599017	chr1	117	ENSGALG00000001079	3523219	27	6517
EA37191	41124066	chr1	118	ENSGALG00000001055	3602488	27	6518
EA38288	95736382	chr1	254	ENSGALG00000036452	6496060	27	6571
EA35998	96496242	chr1	257	ENSGALG00000040320	6203737	27	6567
EA39459	96566801	chr1	258	ENSGALG00000032740	6207770	27	6568
EA23209	148663990	chr1	398	ENSGALG00000041556	3911371	27	6529
EA37888	16062923	chr1	48	ENSGALG00000031594	6612540	33	6663
EA37077	21757358	chr1	64	ENSGALG00000041923	7234735	33	6692
EA37681	38682882	chr1	107	ENSGALG00000034868	5216370	33	6643
EA36117	63194030	chr1	181	ENSGALG00000036806	5499568	33	6647
EA39070	63682016	chr1	182	ENSGALG00000030342	5538000	33	6648
EA36173	63835257	chr1	183	ENSGALG00000037186	5541999	33	6649
EA37683	64247188	chr1	184	ENSGALG00000034688	6926209	33	6672
EA39528	64417208	chr1	185	ENSGALG00000032819	6997853	33	6677
EA36033	96219944	chr1	256	ENSGALG00000036082	7539364	33	6697
EA36592	96586697	chr1	259	ENSGALG00000039051	7622307	33	6699
EA24082	145887899	chr1	391	ENSGALG00000030466	6957979	33	6675
EA22309	147098877	chr1	394	ENSGALG00000033957	5447897	33	6645
EA24168	147188078	chr1	395	ENSGALG00000035203	5468889	33	6646
EA22954	147456493	chr1	396	ENSGALG00000035350	7092008	33	6686
EA22443	147624346	chr1	397	ENSGALG00000042837	5103996	33	6641
EA24405	149200090	chr1	400	ENSGALG00000032843	7362680	33	6695
EA21974	171571197	chr1	474	ENSGALG00000043370	6544142	33	6661
EA24319	200493856	chr1	522	ENSGALG00000037953	7117396	33	6688
EA35890	51915270	chr1	154	ENSGALG00000034777	5450011	21	6802
EA38018	93981394	chr1	245	ENSGALG00000029831	4593205	21	6785
EA38701	4883959	chr1	14	ENSGALG00000007144	5215773	24	6883
EA37618	6735018	chr1	21	ENSGALG00000007699	5665784	24	6897
EA36981	26736334	chr1	75	ENSGALG00000007904	6194932	24	6905
EA39613	27091296	chr1	76	ENSGALG00000035419	382201	24	6845
EA36309	27864469	chr1	77	ENSGALG00000001331	1595776	24	6856
EA36831	33216683	chr1	91	ENSGALG00000040155	5490619	24	6890
EA38953	36964261	chr1	104	ENSGALG00000007430	5513204	24	6891
EA36396	38937360	chr1	108	ENSGALG00000007675	5596880	24	6895
EA23939	153554212	chr1	414	ENSGALG00000002284	4245908	23	6969
EA22314	159188583	chr1	429	ENSGALG00000004133	5774220	23	7000
EA35711	9459750	chr1	33	ENSGALG00000043938	4760498	31	7005
EA36646	110714861	chr1	298	ENSGALG00000000653	1979694	26	7042
EA38997	116706907	chr1	308	ENSGALG00000026809	1158655	26	7027
EA35958	116944758	chr1	310	ENSGALG00000037995	1318281	26	7033
EA39658	120357889	chr1	320	ENSGALG00000039624	1221114	26	7029
EA38080	120782938	chr1	322	ENSGALG00000002830	4383939	26	7080
EA39335	121635099	chr1	325	ENSGALG00000002881	4615269	26	7082
EA24206	168455668	chr1	463	ENSGALG00000000712	2285673	26	7046
EA22948	168597328	chr1	465	ENSGALG00000000791	2390966	26	7050
EA21660	173194192	chr1	485	ENSGALG00000026182	3457928	26	7060
EA24017	179238389	chr1	497	ENSGALG00000000086	1120743	26	7023
EA21886	179345024	chr1	498	ENSGALG00000028721	1123453	26	7024
EA24337	193317484	chr1	509	ENSGALG00000002588	4102719	26	7073
EA22101	193389164	chr1	510	ENSGALG00000000518	510086	26	7013
EA23014	198390232	chr1	513	ENSGALG00000000668	2023555	26	7043
EA21752	204905668	chr1	531	ENSGALG00000037597	2619004	26	7053
EA22520	205889252	chr1	534	ENSGALG00000003474	5026376	26	7086
EA39166	118896205	chr1	317	ENSGALG00000014155	5177338	22	7141
EA24413	160876229	chr1	436	ENSGALG00000013883	4106738	22	7135
EA23818	165956274	chr1	454	ENSGALG00000036876	484296	22	7099
EA23652	173365123	chr1	487	ENSGALG00000003398	2737379	22	7124
EA36528	59313153	chr1	171	ENSGALG00000028937	723863	28	7150
EA36024	59662822	chr1	174	ENSGALG00000000619	954006	28	7157
EA37478	60397186	chr1	176	ENSGALG00000003959	4518819	28	7258
EA38423	63109053	chr1	180	ENSGALG00000034918	3987462	28	7239
EA37257	88226486	chr1	228	ENSGALG00000037408	996088	28	7158
EA23489	125160412	chr1	337	ENSGALG00000041934	3346818	28	7219
EA21951	150219030	chr1	405	ENSGALG00000043456	4391142	28	7252
EA22406	152737738	chr1	411	ENSGALG00000003939	4487194	28	7257
EA22435	152887606	chr1	412	ENSGALG00000021692	892603	28	7155
EA22269	157594311	chr1	426	ENSGALG00000033157	1896528	28	7175
EA37500	117616	chr1	0	ENSGALG00000026374	480297	25	7282
EA36908	118384	chr1	1	ENSGALG00000009153	2407537	25	7290
EA36862	3801395	chr1	8	ENSGALG00000043021	3671692	25	7326
EA35801	4665774	chr1	12	ENSGALG00000039163	2543326	25	7294
EA35851	30881424	chr1	85	ENSGALG00000026039	463673	25	7280
EA38178	32432465	chr1	87	ENSGALG00000027138	2538235	25	7293
EA39274	32821211	chr1	89	ENSGALG00000029657	2087628	25	7288
EA35891	32931599	chr1	90	ENSGALG00000040685	2100995	25	7289
EA37031	91801797	chr1	238	ENSGALG00000024094	2888964	25	7303
EA22511	197656747	chr1	512	ENSGALG00000037170	2503957	16	7336
EA38194	33369013	chr1	94	ENSGALG00000044536	273452	30	7343
EA22390	173348276	chr1	486	ENSGALG00000037601	290414	30	7345
EA35925	15891433	chr1	47	ENSGALG00000031328	122221	32	7373
EA38456	16186689	chr1	49	ENSGALG00000039473	239380	32	7379
EA37971	94891713	chr1	250	ENSGALG00000032223	287424	32	7381
EA41527	43843509	chr2	659	ENSGALG00000016142	110239566	1	607
EA46047	46178422	chr2	665	ENSGALG00000016426	121619268	1	660
EA45388	46829859	chr2	669	ENSGALG00000016358	119892355	1	652
EA43298	47121184	chr2	671	ENSGALG00000016420	121385059	1	659
EA43357	47291306	chr2	673	ENSGALG00000013999	77526062	1	454
EA46615	48639125	chr2	677	ENSGALG00000015412	91130618	1	550
EA41810	49190551	chr2	683	ENSGALG00000038936	135354533	1	722
EA43982	49759834	chr2	684	ENSGALG00000016406	121157719	1	657
EA43455	50511115	chr2	690	ENSGALG00000015804	105326293	1	581
EA42768	52075971	chr2	697	ENSGALG00000001823	191781820	1	905
EA40976	52798743	chr2	702	ENSGALG00000015414	91182434	1	551
EA45300	53530555	chr2	704	ENSGALG00000015185	84526837	1	510
EA44397	53568152	chr2	705	ENSGALG00000014981	80938545	1	494
EA45139	57196108	chr2	710	ENSGALG00000029670	106803562	1	592
EA43750	59737288	chr2	723	ENSGALG00000014794	79906672	1	477
EA43250	60133746	chr2	727	ENSGALG00000015342	86479994	1	537
EA42349	60265554	chr2	728	ENSGALG00000014060	191746048	1	904
EA44386	60467567	chr2	729	ENSGALG00000017237	189202896	1	895
EA44750	61255659	chr2	733	ENSGALG00000011794	48200509	1	257
EA42602	61689976	chr2	736	ENSGALG00000011745	48057323	1	254
EA44363	62257504	chr2	739	ENSGALG00000016805	137466313	1	731
EA40082	62688806	chr2	741	ENSGALG00000012254	50905907	1	300
EA45161	63280645	chr2	743	ENSGALG00000037807	77654873	1	459
EA42106	66966541	chr2	752	ENSGALG00000011953	49629137	1	277
EA44107	68422748	chr2	758	ENSGALG00000012236	50865019	1	298
EA41241	76735254	chr2	772	ENSGALG00000015751	103860617	1	577
EA43672	79530325	chr2	775	ENSGALG00000015519	98697579	1	571
EA46081	86343256	chr2	800	ENSGALG00000041766	50835272	1	295
EA41736	86361247	chr2	801	ENSGALG00000030783	50834079	1	294
EA45150	86585972	chr2	802	ENSGALG00000012033	50081111	1	283
EA41973	86679340	chr2	803	ENSGALG00000012034	50106774	1	284
EA46036	87342146	chr2	805	ENSGALG00000012150	50668685	1	290
EA43613	87689078	chr2	807	ENSGALG00000041823	51030492	1	304
EA40246	88065576	chr2	809	ENSGALG00000012272	50950319	1	302
EA40775	92423135	chr2	825	ENSGALG00000009966	35566489	1	182
EA45850	94449112	chr2	830	ENSGALG00000030802	126504702	1	684
EA46015	97387685	chr2	837	ENSGALG00000010320	39631576	1	203
EA40233	97904512	chr2	838	ENSGALG00000010325	39767984	1	204
EA41859	99885808	chr2	847	ENSGALG00000033106	42888362	1	214
EA42157	105659105	chr2	851	ENSGALG00000012640	53648531	1	327
EA42978	106329697	chr2	852	ENSGALG00000012857	56870164	1	349
EA44443	106690337	chr2	853	ENSGALG00000012956	59699832	1	364
EA45862	108041121	chr2	855	ENSGALG00000034590	6143110	1	34
EA43649	108480993	chr2	856	ENSGALG00000006690	6699315	1	36
EA44327	108771586	chr2	857	ENSGALG00000039595	53545431	1	325
EA40463	113512121	chr2	863	ENSGALG00000016144	110276844	1	608
EA43771	125322397	chr2	885	ENSGALG00000016202	111335748	1	617
EA40276	129374502	chr2	894	ENSGALG00000031626	316814	1	0
EA46122	131053753	chr2	896	ENSGALG00000013210	66503372	1	396
EA42408	132418437	chr2	899	ENSGALG00000014084	67983475	1	405
EA40472	132789615	chr2	901	ENSGALG00000011549	47167938	1	242
EA44243	132919746	chr2	903	ENSGALG00000014166	68519441	1	411
EA40207	135519430	chr2	905	ENSGALG00000038044	387604	1	2
EA44990	137378799	chr2	909	ENSGALG00000017282	73689597	1	441
EA45204	137937821	chr2	911	ENSGALG00000029921	38328004	1	200
EA41250	140647333	chr2	919	ENSGALG00000027665	50687741	1	291
EA44299	150349016	chr2	931	ENSGALG00000032499	195636411	1	922
EA42250	163040276	chr2	954	ENSGALG00000013173	65298235	1	391
EA40031	163125633	chr2	956	ENSGALG00000017283	73515295	1	440
EA41981	163820937	chr2	957	ENSGALG00000009942	35415392	1	177
EA40522	166080380	chr2	967	ENSGALG00000043451	50795053	1	293
EA46491	168106231	chr2	981	ENSGALG00000009959	35681990	1	184
EA40846	168442276	chr2	984	ENSGALG00000011863	49183469	1	262
EA40803	176845752	chr2	1011	ENSGALG00000022718	186919080	1	886
EA41845	180989041	chr2	1020	ENSGALG00000019355	35503178	1	179
EA44850	14509680	chr2	564	ENSGALG00000015404	111199494	2	1464
EA45479	25919988	chr2	585	ENSGALG00000031130	113802894	2	1476
EA44226	33062709	chr2	618	ENSGALG00000005612	4126164	2	984
EA43046	33156036	chr2	619	ENSGALG00000015340	111084379	2	1462
EA40526	33232401	chr2	620	ENSGALG00000015086	103359526	2	1438
EA42813	33836744	chr2	622	ENSGALG00000015064	103247555	2	1437
EA41274	36808211	chr2	633	ENSGALG00000009479	22916121	2	1087
EA45226	38713651	chr2	649	ENSGALG00000037773	142108042	2	1613
EA44729	68041816	chr2	757	ENSGALG00000035079	44300137	2	1199
EA39979	90813467	chr2	816	ENSGALG00000041275	44314964	2	1200
EA40235	111071577	chr2	859	ENSGALG00000036749	120796159	2	1509
EA43150	111834295	chr2	860	ENSGALG00000015198	107248585	2	1449
EA42797	126167549	chr2	887	ENSGALG00000036019	128294084	2	1551
EA45318	136569405	chr2	907	ENSGALG00000043787	136698115	2	1588
EA43921	151789052	chr2	932	ENSGALG00000012715	61960516	2	1284
EA40621	151851411	chr2	933	ENSGALG00000012712	61921862	2	1283
EA43422	153579328	chr2	935	ENSGALG00000036497	58891801	2	1272
EA40422	154622906	chr2	937	ENSGALG00000030115	141922044	2	1612
EA43185	155633812	chr2	939	ENSGALG00000029435	114416525	2	1479
EA44435	165681778	chr2	963	ENSGALG00000029983	131920640	2	1570
EA42472	167161898	chr2	972	ENSGALG00000012778	64129119	2	1294
EA42395	181529180	chr2	1021	ENSGALG00000043033	117074063	2	1494
EA43252	20159328	chr2	578	ENSGALG00000037726	64901566	3	2077
EA41926	31823652	chr2	611	ENSGALG00000041139	106887182	3	2281
EA45844	32211154	chr2	612	ENSGALG00000016524	104490017	3	2253
EA45199	45408902	chr2	663	ENSGALG00000015923	81527377	3	2164
EA42704	46349763	chr2	666	ENSGALG00000020005	42961542	3	1959
EA43860	46496186	chr2	668	ENSGALG00000013737	52142820	3	2007
EA44115	46950942	chr2	670	ENSGALG00000013935	55290292	3	2027
EA44258	47255470	chr2	672	ENSGALG00000029011	63360400	3	2070
EA43268	48761140	chr2	678	ENSGALG00000011673	46008048	3	1973
EA43569	48985269	chr2	679	ENSGALG00000012356	48169254	3	1982
EA45014	49067752	chr2	680	ENSGALG00000015831	76920814	3	2139
EA46287	49124864	chr2	681	ENSGALG00000037377	52002016	3	2006
EA42825	49190299	chr2	682	ENSGALG00000013846	54572776	3	2022
EA42539	49940551	chr2	685	ENSGALG00000015787	75847299	3	2130
EA44942	50057518	chr2	686	ENSGALG00000015791	76359718	3	2131
EA45539	50178530	chr2	687	ENSGALG00000015800	76418162	3	2132
EA40221	50192435	chr2	688	ENSGALG00000015806	76418281	3	2133
EA41703	50289455	chr2	689	ENSGALG00000015808	76467565	3	2134
EA45031	51671987	chr2	695	ENSGALG00000013710	51808002	3	2003
EA41755	52015028	chr2	696	ENSGALG00000013635	50414484	3	1997
EA40787	52224473	chr2	698	ENSGALG00000012289	46735983	3	1976
EA41115	52530768	chr2	699	ENSGALG00000012275	46628360	3	1974
EA44745	52540791	chr2	700	ENSGALG00000011663	45929214	3	1971
EA42880	52968847	chr2	703	ENSGALG00000011555	44347552	3	1962
EA39833	55083240	chr2	707	ENSGALG00000011537	43276033	3	1961
EA46192	56305738	chr2	708	ENSGALG00000015465	70672875	3	2107
EA46270	56812064	chr2	709	ENSGALG00000015466	70959453	3	2108
EA45852	57406789	chr2	711	ENSGALG00000014883	62823582	3	2064
EA45659	57936975	chr2	714	ENSGALG00000015308	67569467	3	2095
EA44355	58678560	chr2	717	ENSGALG00000014917	63086091	3	2066
EA42876	58801740	chr2	718	ENSGALG00000014902	63274664	3	2068
EA45100	58828828	chr2	719	ENSGALG00000015860	77999440	3	2146
EA43114	58995896	chr2	720	ENSGALG00000014876	61886380	3	2061
EA43708	59225482	chr2	721	ENSGALG00000014878	62548907	3	2062
EA42961	59602108	chr2	722	ENSGALG00000035903	78460985	3	2149
EA42283	60133268	chr2	726	ENSGALG00000015836	77469082	3	2141
EA42057	62584908	chr2	740	ENSGALG00000015596	75083922	3	2123
EA45182	98590292	chr2	840	ENSGALG00000016674	107521378	3	2289
EA41911	99000672	chr2	841	ENSGALG00000016609	105463791	3	2274
EA43088	99058425	chr2	842	ENSGALG00000016624	105792887	3	2276
EA44973	99058934	chr2	843	ENSGALG00000016582	105111719	3	2266
EA45177	112857153	chr2	861	ENSGALG00000031726	104547654	3	2256
EA45926	119203142	chr2	871	ENSGALG00000014881	62755346	3	2063
EA46537	126183853	chr2	889	ENSGALG00000016476	101354281	3	2234
EA45133	127232465	chr2	891	ENSGALG00000008552	16194665	3	1756
EA42368	127555638	chr2	892	ENSGALG00000037587	57364433	3	2040
EA40353	127674147	chr2	893	ENSGALG00000016461	98936283	3	2227
EA40672	132973701	chr2	904	ENSGALG00000016392	93709142	3	2208
EA43177	136339622	chr2	906	ENSGALG00000016356	91617876	3	2196
EA42010	136786775	chr2	908	ENSGALG00000016560	104975749	3	2263
EA39815	138554490	chr2	914	ENSGALG00000016361	91783324	3	2197
EA40430	154580027	chr2	936	ENSGALG00000013765	52401620	3	2010
EA43204	156123618	chr2	940	ENSGALG00000016509	104340994	3	2244
EA45259	164236457	chr2	958	ENSGALG00000015468	71428784	3	2111
EA42536	165176599	chr2	959	ENSGALG00000031021	91475851	3	2195
EA39901	165521589	chr2	961	ENSGALG00000013962	55846630	3	2031
EA40377	165522299	chr2	962	ENSGALG00000016332	88679655	3	2192
EA46229	165777686	chr2	964	ENSGALG00000016329	88528088	3	2190
EA43201	166079963	chr2	966	ENSGALG00000014831	59817269	3	2052
EA43840	2807826	chr2	545	ENSGALG00000015712	83930354	4	2754
EA40116	3719070	chr2	549	ENSGALG00000037525	85229240	4	2761
EA44094	15851228	chr2	565	ENSGALG00000015010	78573669	4	2721
EA44536	16634038	chr2	567	ENSGALG00000014931	77442947	4	2715
EA46538	17341271	chr2	570	ENSGALG00000030209	81163249	4	2736
EA40051	19563601	chr2	577	ENSGALG00000014118	88644121	4	2780
EA40423	23367531	chr2	583	ENSGALG00000037457	86078546	4	2773
EA43907	26026564	chr2	586	ENSGALG00000010588	89729882	4	2789
EA41534	28757130	chr2	594	ENSGALG00000016003	88767126	4	2783
EA45126	30859919	chr2	606	ENSGALG00000012068	57119097	4	2606
EA41636	34020013	chr2	624	ENSGALG00000015708	83460342	4	2752
EA42746	41131588	chr2	654	ENSGALG00000014485	76025149	4	2707
EA46401	41481414	chr2	655	ENSGALG00000014496	76507125	4	2709
EA39872	42618309	chr2	657	ENSGALG00000034621	74767884	4	2701
EA41040	63564680	chr2	744	ENSGALG00000015529	79483566	4	2724
EA43723	91908680	chr2	821	ENSGALG00000015546	79859919	4	2727
EA46182	93067362	chr2	828	ENSGALG00000011221	46506401	4	2555
EA43307	94862304	chr2	832	ENSGALG00000015705	83228766	4	2750
EA41424	95423447	chr2	834	ENSGALG00000015699	83173166	4	2749
EA41854	119747269	chr2	872	ENSGALG00000041121	75225786	4	2702
EA46196	120718123	chr2	873	ENSGALG00000014391	73611511	4	2697
EA41088	121708680	chr2	878	ENSGALG00000014957	78304218	4	2717
EA46075	160637474	chr2	948	ENSGALG00000016098	89880064	4	2792
EA45517	11940722	chr2	557	ENSGALG00000015397	53937732	Z	3066
EA44546	36098182	chr2	631	ENSGALG00000015385	53729213	Z	3062
EA44127	57715307	chr2	713	ENSGALG00000015315	52089153	Z	3053
EA41413	175359146	chr2	1009	ENSGALG00000014869	13746656	Z	2887
EA42112	19335903	chr2	574	ENSGALG00000043591	25801921	5	3404
EA40638	28051660	chr2	592	ENSGALG00000020479	17269100	5	3340
EA45302	58533151	chr2	715	ENSGALG00000009611	29720743	5	3447
EA41039	60003121	chr2	725	ENSGALG00000010595	43100744	5	3536
EA42552	67510312	chr2	756	ENSGALG00000012452	58865654	5	3677
EA41933	73093111	chr2	765	ENSGALG00000012165	56433607	5	3645
EA43690	99194669	chr2	845	ENSGALG00000012170	3949809	5	3245
EA41850	104809057	chr2	848	ENSGALG00000038217	22211472	5	3367
EA44616	104840390	chr2	849	ENSGALG00000005318	7692468	5	3265
EA43099	105420304	chr2	850	ENSGALG00000006647	14360354	5	3314
EA44185	106892005	chr2	854	ENSGALG00000030187	18920695	5	3355
EA44387	127052457	chr2	890	ENSGALG00000009983	34706210	5	3474
EA44347	130971390	chr2	895	ENSGALG00000042333	326196	5	3189
EA41206	132525024	chr2	900	ENSGALG00000036754	16372300	5	3332
EA42169	137480195	chr2	910	ENSGALG00000007562	17845980	5	3347
EA44197	163088575	chr2	955	ENSGALG00000007556	17811445	5	3345
EA40210	167228170	chr2	973	ENSGALG00000006355	12803475	5	3305
EA46039	168058741	chr2	980	ENSGALG00000038292	487737	5	3197
EA45752	180728977	chr2	1018	ENSGALG00000006015	10668952	5	3288
EA46395	180885670	chr2	1019	ENSGALG00000005998	10619955	5	3287
EA43538	18833676	chr2	572	ENSGALG00000012214	30501293	7	3914
EA39818	62885168	chr2	742	ENSGALG00000010858	18736748	7	3818
EA46309	485442	chr2	537	ENSGALG00000029617	25127305	6	4149
EA42820	1484412	chr2	539	ENSGALG00000008265	24565602	6	4144
EA43657	1663381	chr2	540	ENSGALG00000009265	30065668	6	4181
EA43931	2021937	chr2	541	ENSGALG00000006491	20483465	6	4071
EA45618	2113794	chr2	542	ENSGALG00000008318	25039312	6	4148
EA43090	2225694	chr2	543	ENSGALG00000009289	30092808	6	4182
EA44723	2718386	chr2	544	ENSGALG00000031474	33166336	6	4211
EA41762	2911100	chr2	546	ENSGALG00000039917	23305910	6	4113
